Year,Quarter,Month,Day,Sum of customer_id,Sum of delivery_partner_id,delivery_status,Year,Quarter,Month,Day,Sum of order_id,Sum of order_total,payment_method,Year,Quarter,Month,Day,Sum of store_id
2024,Qtr 1,January,1,252380168,164156,On Time,2024,Qtr 1,January,1,4779424258,6209.33,Cash,2024,Qtr 1,January,1,12122
2024,Qtr 1,January,1,34095555,16877,On Time,2024,Qtr 1,January,1,9742461226,949.56,UPI,2024,Qtr 1,January,1,4294
2024,Qtr 1,January,1,121127258,64523,On Time,2024,Qtr 1,January,1,501979948,2320.77,Wallet,2024,Qtr 1,January,1,14369
2024,Qtr 1,January,1,8651281,56554,Slightly Delayed,2024,Qtr 1,January,1,3187042843,1373.43,UPI,2024,Qtr 1,January,1,5806
2024,Qtr 1,January,2,31456752,86053,On Time,2024,Qtr 1,January,2,2914056235,432.39,Card,2024,Qtr 1,January,2,2860
2024,Qtr 1,January,2,53758590,21622,On Time,2024,Qtr 1,January,2,10392116957,3120.87,UPI,2024,Qtr 1,January,2,19470
2024,Qtr 1,January,2,72889295,20579,On Time,2024,Qtr 1,January,2,4835197446,1255.62,Wallet,2024,Qtr 1,January,2,7618
2024,Qtr 1,January,2,78725001,96782,Slightly Delayed,2024,Qtr 1,January,2,7902025520,670.62,Wallet,2024,Qtr 1,January,2,4096
2024,Qtr 1,January,3,162918431,219185,On Time,2024,Qtr 1,January,3,27942944285,6411.29,Card,2024,Qtr 1,January,3,17592
2024,Qtr 1,January,3,65061711,97895,On Time,2024,Qtr 1,January,3,14080524625,2473.66,UPI,2024,Qtr 1,January,3,12711
2024,Qtr 1,January,3,46615831,5779,On Time,2024,Qtr 1,January,3,9711157887,2577.15,Wallet,2024,Qtr 1,January,3,6137
2024,Qtr 1,January,3,51833636,91747,Significantly Delayed,2024,Qtr 1,January,3,6704234561,3172.73,Cash,2024,Qtr 1,January,3,8838
2024,Qtr 1,January,3,12059049,47831,Slightly Delayed,2024,Qtr 1,January,3,6397409024,3874.95,Cash,2024,Qtr 1,January,3,8981
2024,Qtr 1,January,3,90743791,33983,Slightly Delayed,2024,Qtr 1,January,3,4042066387,4354.3,Wallet,2024,Qtr 1,January,3,2022
2024,Qtr 1,January,4,110452474,136992,On Time,2024,Qtr 1,January,4,16647641304,1974.72,Card,2024,Qtr 1,January,4,16337
2024,Qtr 1,January,4,247507043,194405,On Time,2024,Qtr 1,January,4,19092712548,3927.32,Cash,2024,Qtr 1,January,4,12158
2024,Qtr 1,January,4,38316864,79511,On Time,2024,Qtr 1,January,4,9233498166,4861.5,UPI,2024,Qtr 1,January,4,3329
2024,Qtr 1,January,4,141906615,155618,Significantly Delayed,2024,Qtr 1,January,4,11268561662,3092.29,Cash,2024,Qtr 1,January,4,2196
2024,Qtr 1,January,4,97928781,75795,Significantly Delayed,2024,Qtr 1,January,4,6922121165,1513.91,UPI,2024,Qtr 1,January,4,8773
2024,Qtr 1,January,4,90448312,53106,Significantly Delayed,2024,Qtr 1,January,4,1152165724,1243.42,Wallet,2024,Qtr 1,January,4,9365
2024,Qtr 1,January,5,117022729,144135,On Time,2024,Qtr 1,January,5,11513752580,5443.95,Card,2024,Qtr 1,January,5,14495
2024,Qtr 1,January,5,91243571,46033,On Time,2024,Qtr 1,January,5,509041342,2427.78,Cash,2024,Qtr 1,January,5,3455
2024,Qtr 1,January,5,26245432,68214,On Time,2024,Qtr 1,January,5,5008998072,4861.34,Wallet,2024,Qtr 1,January,5,1831
2024,Qtr 1,January,5,30192942,7676,Significantly Delayed,2024,Qtr 1,January,5,7415158732,3310.78,Card,2024,Qtr 1,January,5,6551
2024,Qtr 1,January,5,6245778,39311,Significantly Delayed,2024,Qtr 1,January,5,9917290378,789.13,Cash,2024,Qtr 1,January,5,4507
2024,Qtr 1,January,6,82948843,20405,On Time,2024,Qtr 1,January,6,8603941640,3404.01,Card,2024,Qtr 1,January,6,4235
2024,Qtr 1,January,6,47125914,66328,On Time,2024,Qtr 1,January,6,214919848,2503.81,Cash,2024,Qtr 1,January,6,520
2024,Qtr 1,January,6,25447967,86249,On Time,2024,Qtr 1,January,6,969705468,1772.45,UPI,2024,Qtr 1,January,6,4493
2024,Qtr 1,January,6,74548003,17689,Significantly Delayed,2024,Qtr 1,January,6,9195687538,212.14,Wallet,2024,Qtr 1,January,6,3319
2024,Qtr 1,January,6,79292725,163215,Slightly Delayed,2024,Qtr 1,January,6,15697620459,5334.84,Card,2024,Qtr 1,January,6,8955
2024,Qtr 1,January,6,81533356,87083,Slightly Delayed,2024,Qtr 1,January,6,9102648124,2393.42,UPI,2024,Qtr 1,January,6,3462
2024,Qtr 1,January,7,142801961,192716,On Time,2024,Qtr 1,January,7,8942717013,6857.43,Card,2024,Qtr 1,January,7,12306
2024,Qtr 1,January,7,7228206,85162,On Time,2024,Qtr 1,January,7,7879575037,3446.01,Cash,2024,Qtr 1,January,7,5569
2024,Qtr 1,January,7,22210238,30138,On Time,2024,Qtr 1,January,7,6501113916,4185.2,UPI,2024,Qtr 1,January,7,1179
2024,Qtr 1,January,7,244196172,274110,On Time,2024,Qtr 1,January,7,28283821765,11042.83,Wallet,2024,Qtr 1,January,7,7243
2024,Qtr 1,January,7,30127378,101832,Significantly Delayed,2024,Qtr 1,January,7,6120479569,4141.83,Wallet,2024,Qtr 1,January,7,14272
2024,Qtr 1,January,7,46741896,19501,Slightly Delayed,2024,Qtr 1,January,7,1736713150,730.32,Cash,2024,Qtr 1,January,7,7481
2024,Qtr 1,January,7,66310963,90401,Slightly Delayed,2024,Qtr 1,January,7,3559865135,2680.81,Wallet,2024,Qtr 1,January,7,4783
2024,Qtr 1,January,8,43868138,180965,On Time,2024,Qtr 1,January,8,13920791621,1836.92,Card,2024,Qtr 1,January,8,8393
2024,Qtr 1,January,8,168546314,46126,On Time,2024,Qtr 1,January,8,2476138588,4088.75,UPI,2024,Qtr 1,January,8,8691
2024,Qtr 1,January,8,105064188,108786,Significantly Delayed,2024,Qtr 1,January,8,14257514089,4440.02,Card,2024,Qtr 1,January,8,16669
2024,Qtr 1,January,8,60757351,92178,Significantly Delayed,2024,Qtr 1,January,8,8177907004,2575.85,Wallet,2024,Qtr 1,January,8,6516
2024,Qtr 1,January,8,49449238,56431,Slightly Delayed,2024,Qtr 1,January,8,3545539999,3469.35,Cash,2024,Qtr 1,January,8,2915
2024,Qtr 1,January,8,44139071,74233,Slightly Delayed,2024,Qtr 1,January,8,4220306391,1587.88,UPI,2024,Qtr 1,January,8,377
2024,Qtr 1,January,9,116993753,143465,On Time,2024,Qtr 1,January,9,18717596190,3881.59,Card,2024,Qtr 1,January,9,13565
2024,Qtr 1,January,9,84848018,54869,On Time,2024,Qtr 1,January,9,2484470052,1426.56,Cash,2024,Qtr 1,January,9,2946
2024,Qtr 1,January,10,56494959,121027,On Time,2024,Qtr 1,January,10,5281935494,5275.27,Card,2024,Qtr 1,January,10,5333
2024,Qtr 1,January,10,250717338,199255,On Time,2024,Qtr 1,January,10,18475000054,10394.51,Cash,2024,Qtr 1,January,10,20209
2024,Qtr 1,January,10,156463821,179463,On Time,2024,Qtr 1,January,10,19405557282,7194.27,UPI,2024,Qtr 1,January,10,18332
2024,Qtr 1,January,10,83588803,93868,On Time,2024,Qtr 1,January,10,2687236003,3207.16,Wallet,2024,Qtr 1,January,10,7216
2024,Qtr 1,January,10,45700473,69804,Significantly Delayed,2024,Qtr 1,January,10,7835720444,2706.65,Cash,2024,Qtr 1,January,10,8093
2024,Qtr 1,January,10,37691544,13100,Significantly Delayed,2024,Qtr 1,January,10,8616726869,2369.51,Wallet,2024,Qtr 1,January,10,1772
2024,Qtr 1,January,10,172761442,48264,Slightly Delayed,2024,Qtr 1,January,10,7761080136,4581.6,Cash,2024,Qtr 1,January,10,7750
2024,Qtr 1,January,11,92031937,70780,On Time,2024,Qtr 1,January,11,12299095409,2659.6,Card,2024,Qtr 1,January,11,11466
2024,Qtr 1,January,11,61982521,19928,On Time,2024,Qtr 1,January,11,3327784606,234.36,Cash,2024,Qtr 1,January,11,773
2024,Qtr 1,January,11,67107932,36486,On Time,2024,Qtr 1,January,11,14616465161,4317.2,UPI,2024,Qtr 1,January,11,12213
2024,Qtr 1,January,11,36146306,66984,Significantly Delayed,2024,Qtr 1,January,11,4319962076,1612.18,Cash,2024,Qtr 1,January,11,4338
2024,Qtr 1,January,11,39957741,40291,Significantly Delayed,2024,Qtr 1,January,11,6770858376,686.29,Wallet,2024,Qtr 1,January,11,3496
2024,Qtr 1,January,12,118000509,51918,On Time,2024,Qtr 1,January,12,5293021395,6657.59,Card,2024,Qtr 1,January,12,14266
2024,Qtr 1,January,12,88067569,55306,On Time,2024,Qtr 1,January,12,957188879,5268.85,UPI,2024,Qtr 1,January,12,1907
2024,Qtr 1,January,12,181233378,193725,On Time,2024,Qtr 1,January,12,12924708040,2835.54,Wallet,2024,Qtr 1,January,12,3722
2024,Qtr 1,January,12,8228843,6285,Significantly Delayed,2024,Qtr 1,January,12,2341242955,3830.72,UPI,2024,Qtr 1,January,12,296
2024,Qtr 1,January,12,98540377,72311,Slightly Delayed,2024,Qtr 1,January,12,8545716586,1454.01,Wallet,2024,Qtr 1,January,12,3915
2024,Qtr 1,January,13,127777933,109174,On Time,2024,Qtr 1,January,13,12934582144,8750.58,Cash,2024,Qtr 1,January,13,15595
2024,Qtr 1,January,13,227734417,130585,On Time,2024,Qtr 1,January,13,23580346706,8761.86,UPI,2024,Qtr 1,January,13,26656
2024,Qtr 1,January,13,315389179,165651,On Time,2024,Qtr 1,January,13,21801517522,11511.51,Wallet,2024,Qtr 1,January,13,16944
2024,Qtr 1,January,13,86067293,14319,Significantly Delayed,2024,Qtr 1,January,13,4102063254,482.06,UPI,2024,Qtr 1,January,13,6881
2024,Qtr 1,January,14,8536503,59116,On Time,2024,Qtr 1,January,14,3971267196,946.86,Card,2024,Qtr 1,January,14,3756
2024,Qtr 1,January,14,19067680,3646,On Time,2024,Qtr 1,January,14,6665075012,2174.62,Cash,2024,Qtr 1,January,14,4501
2024,Qtr 1,January,14,93675757,55608,On Time,2024,Qtr 1,January,14,5766981431,1178.42,UPI,2024,Qtr 1,January,14,7251
2024,Qtr 1,January,14,5238055,28727,On Time,2024,Qtr 1,January,14,1979319490,3631.19,Wallet,2024,Qtr 1,January,14,4826
2024,Qtr 1,January,14,13760839,5307,Slightly Delayed,2024,Qtr 1,January,14,2475154947,2982.06,Cash,2024,Qtr 1,January,14,7518
2024,Qtr 1,January,14,84377964,7467,Slightly Delayed,2024,Qtr 1,January,14,6120799223,1441.13,UPI,2024,Qtr 1,January,14,6766
2024,Qtr 1,January,15,120507840,83938,On Time,2024,Qtr 1,January,15,5369095589,3165.7,Card,2024,Qtr 1,January,15,6072
2024,Qtr 1,January,15,69276352,51677,On Time,2024,Qtr 1,January,15,6822269883,999.44,Cash,2024,Qtr 1,January,15,7543
2024,Qtr 1,January,15,46623192,20296,Slightly Delayed,2024,Qtr 1,January,15,6507222211,3387.81,Wallet,2024,Qtr 1,January,15,681
2024,Qtr 1,January,16,64157146,89907,On Time,2024,Qtr 1,January,16,15527700586,5101.77,Card,2024,Qtr 1,January,16,11111
2024,Qtr 1,January,16,38709137,94308,On Time,2024,Qtr 1,January,16,4356959622,2128.54,Cash,2024,Qtr 1,January,16,7148
2024,Qtr 1,January,16,12851610,42844,On Time,2024,Qtr 1,January,16,8694663463,1496.16,UPI,2024,Qtr 1,January,16,1316
2024,Qtr 1,January,16,143013838,143427,On Time,2024,Qtr 1,January,16,12783498074,6715.82,Wallet,2024,Qtr 1,January,16,13291
2024,Qtr 1,January,16,118625706,178915,Significantly Delayed,2024,Qtr 1,January,16,7648923519,2437.46,Card,2024,Qtr 1,January,16,9005
2024,Qtr 1,January,16,14428954,95729,Significantly Delayed,2024,Qtr 1,January,16,4953665655,1570.97,Cash,2024,Qtr 1,January,16,789
2024,Qtr 1,January,16,37309023,48673,Slightly Delayed,2024,Qtr 1,January,16,7130555385,1539.36,Cash,2024,Qtr 1,January,16,2562
2024,Qtr 1,January,16,21784094,97477,Slightly Delayed,2024,Qtr 1,January,16,4673382071,1479.69,UPI,2024,Qtr 1,January,16,9551
2024,Qtr 1,January,16,74937555,97983,Slightly Delayed,2024,Qtr 1,January,16,5020281609,4049.91,Wallet,2024,Qtr 1,January,16,14660
2024,Qtr 1,January,17,93198324,4285,On Time,2024,Qtr 1,January,17,6703651257,727.87,Card,2024,Qtr 1,January,17,5882
2024,Qtr 1,January,17,152339933,236614,On Time,2024,Qtr 1,January,17,15827054971,4893.04,Cash,2024,Qtr 1,January,17,18989
2024,Qtr 1,January,17,31456752,12944,On Time,2024,Qtr 1,January,17,8619571588,1597.12,UPI,2024,Qtr 1,January,17,5680
2024,Qtr 1,January,17,108201769,56193,On Time,2024,Qtr 1,January,17,7819117428,1624.2,Wallet,2024,Qtr 1,January,17,13498
2024,Qtr 1,January,17,22694456,81311,Significantly Delayed,2024,Qtr 1,January,17,7199670826,958.97,Card,2024,Qtr 1,January,17,8599
2024,Qtr 1,January,17,71694275,17326,Significantly Delayed,2024,Qtr 1,January,17,4650525854,209.59,Cash,2024,Qtr 1,January,17,7455
2024,Qtr 1,January,17,94730288,43200,Slightly Delayed,2024,Qtr 1,January,17,9031695663,2316.01,Card,2024,Qtr 1,January,17,5551
2024,Qtr 1,January,18,15484407,64047,On Time,2024,Qtr 1,January,18,8618576020,1633.69,Card,2024,Qtr 1,January,18,454
2024,Qtr 1,January,18,38728779,184,On Time,2024,Qtr 1,January,18,7494670835,3677.66,Cash,2024,Qtr 1,January,18,8312
2024,Qtr 1,January,18,107943109,78135,On Time,2024,Qtr 1,January,18,8998029975,1455.55,UPI,2024,Qtr 1,January,18,14192
2024,Qtr 1,January,18,39717448,86341,On Time,2024,Qtr 1,January,18,7983443604,1707.78,Wallet,2024,Qtr 1,January,18,836
2024,Qtr 1,January,18,79076101,72260,Significantly Delayed,2024,Qtr 1,January,18,1287686307,4331.6,Cash,2024,Qtr 1,January,18,2468
2024,Qtr 1,January,18,15066187,81385,Significantly Delayed,2024,Qtr 1,January,18,9122210530,3972.81,UPI,2024,Qtr 1,January,18,8353
2024,Qtr 1,January,18,41155125,46891,Slightly Delayed,2024,Qtr 1,January,18,2219192870,883.44,UPI,2024,Qtr 1,January,18,6756
2024,Qtr 1,January,18,31846190,94726,Slightly Delayed,2024,Qtr 1,January,18,4217659083,3390.39,Wallet,2024,Qtr 1,January,18,8940
2024,Qtr 1,January,19,165142317,155146,On Time,2024,Qtr 1,January,19,13657631992,7192.53,Card,2024,Qtr 1,January,19,21058
2024,Qtr 1,January,19,94552818,80138,On Time,2024,Qtr 1,January,19,8723912832,361.98,Cash,2024,Qtr 1,January,19,4774
2024,Qtr 1,January,19,57674875,37462,On Time,2024,Qtr 1,January,19,9166904790,2523.87,Wallet,2024,Qtr 1,January,19,7580
2024,Qtr 1,January,19,121531325,90165,Slightly Delayed,2024,Qtr 1,January,19,3107739984,4274.87,Cash,2024,Qtr 1,January,19,13895
2024,Qtr 1,January,20,38603420,174652,On Time,2024,Qtr 1,January,20,11995696819,4706.36,Cash,2024,Qtr 1,January,20,12691
2024,Qtr 1,January,20,48860184,115132,On Time,2024,Qtr 1,January,20,10288779892,6569.14,UPI,2024,Qtr 1,January,20,17923
2024,Qtr 1,January,20,209878516,205413,On Time,2024,Qtr 1,January,20,14681851533,8250.61,Wallet,2024,Qtr 1,January,20,9195
2024,Qtr 1,January,20,98625898,50590,Slightly Delayed,2024,Qtr 1,January,20,1112110363,775.91,UPI,2024,Qtr 1,January,20,4297
2024,Qtr 1,January,20,3282647,96501,Slightly Delayed,2024,Qtr 1,January,20,7309958460,418.48,Wallet,2024,Qtr 1,January,20,2127
2024,Qtr 1,January,21,31681710,24700,On Time,2024,Qtr 1,January,21,8243326501,317.05,Cash,2024,Qtr 1,January,21,2648
2024,Qtr 1,January,21,13130974,44685,Significantly Delayed,2024,Qtr 1,January,21,6702391437,4179.5,Card,2024,Qtr 1,January,21,230
2024,Qtr 1,January,21,121866637,120047,Slightly Delayed,2024,Qtr 1,January,21,2859040736,4071.7,Wallet,2024,Qtr 1,January,21,6119
2024,Qtr 1,January,22,90784416,159481,On Time,2024,Qtr 1,January,22,12176629552,2910.52,Card,2024,Qtr 1,January,22,7989
2024,Qtr 1,January,22,121913008,28133,On Time,2024,Qtr 1,January,22,15228846724,5641.75,Cash,2024,Qtr 1,January,22,9152
2024,Qtr 1,January,22,250710024,134229,On Time,2024,Qtr 1,January,22,18256961405,9372.4,UPI,2024,Qtr 1,January,22,10845
2024,Qtr 1,January,22,73821017,75676,On Time,2024,Qtr 1,January,22,15256670896,5607.67,Wallet,2024,Qtr 1,January,22,13421
2024,Qtr 1,January,23,249987108,110669,On Time,2024,Qtr 1,January,23,9941020857,3923.11,Card,2024,Qtr 1,January,23,25383
2024,Qtr 1,January,23,139578553,142379,On Time,2024,Qtr 1,January,23,9661787123,1135.72,UPI,2024,Qtr 1,January,23,4673
2024,Qtr 1,January,23,83391538,96478,On Time,2024,Qtr 1,January,23,5604658668,3035.78,Wallet,2024,Qtr 1,January,23,12632
2024,Qtr 1,January,23,88045094,14323,Significantly Delayed,2024,Qtr 1,January,23,9768154003,697.53,UPI,2024,Qtr 1,January,23,368
2024,Qtr 1,January,23,47955004,62246,Slightly Delayed,2024,Qtr 1,January,23,5770510806,127.16,Cash,2024,Qtr 1,January,23,4185
2024,Qtr 1,January,24,40085705,46910,On Time,2024,Qtr 1,January,24,3940758882,186.08,Card,2024,Qtr 1,January,24,6738
2024,Qtr 1,January,24,117841615,122560,On Time,2024,Qtr 1,January,24,23300602733,9479,Cash,2024,Qtr 1,January,24,13150
2024,Qtr 1,January,24,61691566,113744,On Time,2024,Qtr 1,January,24,14303718016,1928.13,UPI,2024,Qtr 1,January,24,10158
2024,Qtr 1,January,24,19216141,66008,On Time,2024,Qtr 1,January,24,6419111681,965.3,Wallet,2024,Qtr 1,January,24,118
2024,Qtr 1,January,24,42989999,62688,Significantly Delayed,2024,Qtr 1,January,24,2033683703,4223.23,UPI,2024,Qtr 1,January,24,6504
2024,Qtr 1,January,24,32500305,9546,Slightly Delayed,2024,Qtr 1,January,24,7111490680,1337.06,Card,2024,Qtr 1,January,24,5707
2024,Qtr 1,January,25,166748516,199856,On Time,2024,Qtr 1,January,25,8184712268,9085.89,Card,2024,Qtr 1,January,25,6237
2024,Qtr 1,January,25,118683812,271981,On Time,2024,Qtr 1,January,25,20028925084,11198.2,Cash,2024,Qtr 1,January,25,18061
2024,Qtr 1,January,25,79895967,34773,On Time,2024,Qtr 1,January,25,1708282193,83.18,UPI,2024,Qtr 1,January,25,331
2024,Qtr 1,January,25,20940403,16808,Significantly Delayed,2024,Qtr 1,January,24,6167501412,2814.34,Wallet,2024,Qtr 1,January,24,1014
2024,Qtr 1,January,25,183708368,181163,Slightly Delayed,2024,Qtr 1,January,25,16747351840,5253.26,Wallet,2024,Qtr 1,January,25,8917
2024,Qtr 1,January,26,61516967,70314,On Time,2024,Qtr 1,January,26,8289791792,326.42,Card,2024,Qtr 1,January,26,2704
2024,Qtr 1,January,26,225297717,103282,On Time,2024,Qtr 1,January,26,11487349436,6515.97,Cash,2024,Qtr 1,January,26,14419
2024,Qtr 1,January,26,73799927,23973,On Time,2024,Qtr 1,January,26,5029893308,5337.58,UPI,2024,Qtr 1,January,26,588
2024,Qtr 1,January,26,155727671,115123,On Time,2024,Qtr 1,January,26,12442977706,5979.14,Wallet,2024,Qtr 1,January,26,8986
2024,Qtr 1,January,26,75474920,57477,Slightly Delayed,2024,Qtr 1,January,26,6613853662,1748.17,Cash,2024,Qtr 1,January,26,3473
2024,Qtr 1,January,27,284582903,213487,On Time,2024,Qtr 1,January,27,15009784295,7978.95,Card,2024,Qtr 1,January,27,16894
2024,Qtr 1,January,27,469006,1749,On Time,2024,Qtr 1,January,27,2142065357,2586.92,Cash,2024,Qtr 1,January,27,8613
2024,Qtr 1,January,27,89995124,31244,On Time,2024,Qtr 1,January,27,4304875010,1994.43,UPI,2024,Qtr 1,January,27,1214
2024,Qtr 1,January,27,80183851,163129,Slightly Delayed,2024,Qtr 1,January,27,13786898370,9779.25,Card,2024,Qtr 1,January,27,12652
2024,Qtr 1,January,28,108706242,172463,On Time,2024,Qtr 1,January,28,15531128182,9228.02,Card,2024,Qtr 1,January,28,12991
2024,Qtr 1,January,28,27604184,33162,On Time,2024,Qtr 1,January,28,2106943908,1032.4,Cash,2024,Qtr 1,January,28,8901
2024,Qtr 1,January,28,73363613,44564,On Time,2024,Qtr 1,January,28,9863468109,1394.71,UPI,2024,Qtr 1,January,28,2857
2024,Qtr 1,January,28,76512976,56077,Slightly Delayed,2024,Qtr 1,January,28,5504941865,2287.68,Wallet,2024,Qtr 1,January,28,9809
2024,Qtr 1,January,29,69340015,23578,On Time,2024,Qtr 1,January,29,8290493339,316.02,Card,2024,Qtr 1,January,29,4728
2024,Qtr 1,January,29,46828031,113950,On Time,2024,Qtr 1,January,29,10501319434,5096.72,Cash,2024,Qtr 1,January,29,11854
2024,Qtr 1,January,29,75685767,202476,On Time,2024,Qtr 1,January,29,23045872147,12371.13,UPI,2024,Qtr 1,January,29,20002
2024,Qtr 1,January,29,42514124,20170,On Time,2024,Qtr 1,January,29,349410429,255.6,Wallet,2024,Qtr 1,January,29,6611
2024,Qtr 1,January,29,64497538,50910,Slightly Delayed,2024,Qtr 1,January,29,6528341992,2360.73,Wallet,2024,Qtr 1,January,29,7253
2024,Qtr 1,January,30,12455156,63585,On Time,2024,Qtr 1,January,30,3263142674,229.38,Card,2024,Qtr 1,January,30,8822
2024,Qtr 1,January,30,92404798,6125,On Time,2024,Qtr 1,January,30,2171816966,2672.4,Cash,2024,Qtr 1,January,30,6332
2024,Qtr 1,January,30,81606355,69373,On Time,2024,Qtr 1,January,30,7128466481,2203.31,UPI,2024,Qtr 1,January,30,9180
2024,Qtr 1,January,30,111430229,135053,On Time,2024,Qtr 1,January,30,20754106081,5610.57,Wallet,2024,Qtr 1,January,30,17836
2024,Qtr 1,January,30,41155125,39589,Slightly Delayed,2024,Qtr 1,January,30,1828975788,3658.25,Card,2024,Qtr 1,January,30,995
2024,Qtr 1,January,30,83306302,133260,Slightly Delayed,2024,Qtr 1,January,30,13389629400,3973.28,Cash,2024,Qtr 1,January,30,8547
2024,Qtr 1,January,30,5043760,88615,Slightly Delayed,2024,Qtr 1,January,30,1996683408,870.29,Wallet,2024,Qtr 1,January,30,191
2024,Qtr 1,January,31,64141971,10930,On Time,2024,Qtr 1,January,31,5091640382,402.11,Card,2024,Qtr 1,January,31,5538
2024,Qtr 1,January,31,49723710,51358,On Time,2024,Qtr 1,January,31,7221798009,1426.69,Cash,2024,Qtr 1,January,31,6221
2024,Qtr 1,January,31,348273750,200848,On Time,2024,Qtr 1,January,31,23151463916,8286.61,Wallet,2024,Qtr 1,January,31,22113
2024,Qtr 1,January,31,78412820,47196,Significantly Delayed,2024,Qtr 1,January,31,7891517071,2474.5,Cash,2024,Qtr 1,January,31,714
2024,Qtr 1,January,31,156153694,96981,Slightly Delayed,2024,Qtr 1,January,31,10277984275,5421.27,UPI,2024,Qtr 1,January,31,9017
2024,Qtr 1,January,31,87954926,56322,Slightly Delayed,2024,Qtr 1,January,31,1717841423,2393.48,Wallet,2024,Qtr 1,January,31,9204
2024,Qtr 1,February,1,77806776,121513,On Time,2024,Qtr 1,February,1,14772451998,7079.59,Card,2024,Qtr 1,February,1,14200
2024,Qtr 1,February,1,126444484,191310,On Time,2024,Qtr 1,February,1,17773476089,7860.86,Cash,2024,Qtr 1,February,1,18916
2024,Qtr 1,February,1,16256136,47869,On Time,2024,Qtr 1,February,1,8793868975,1048.83,UPI,2024,Qtr 1,February,1,8383
2024,Qtr 1,February,1,126110606,41770,Significantly Delayed,2024,Qtr 1,February,1,14007558227,2634.16,Card,2024,Qtr 1,February,1,6879
