Sum of customer_id,Year,Quarter,Month,Day,feedback_category,Sum of feedback_id,feedback_text,Sum of order_id,Sum of rating,sentiment
7333934,2024,Qtr 1,January,13,App Experience,1665939,"Nothing to complain about, but nothing exceptional.",4924477011,4,Neutral
86067293,2024,Qtr 1,January,13,App Experience,384929,Product was damaged during delivery.,4102063254,2,Negative
55803572,2024,Qtr 1,January,13,App Experience,9785308,The product met my expectations.,9690050839,4,Neutral
50518311,2024,Qtr 1,January,13,App Experience,7875986,Very fresh and well-packaged.,7202170939,5,Positive
69925688,2024,Qtr 1,January,13,App Experience,7106648,Very happy with the service!,807934194,5,Positive
91868185,2024,Qtr 1,January,13,Customer Service,653696,"Average experience, could improve.",3695589383,3,Neutral
31940833,2024,Qtr 1,January,13,Delivery,1880170,"Average experience, could improve.",5069426001,3,Neutral
23448955,2024,Qtr 1,January,13,Delivery,6258873,Customer service was very helpful.,9509887699,5,Positive
80476444,2024,Qtr 1,January,13,Product Quality,3472006,"Excellent quality, will buy again!",5305443623,4,Positive
82374625,2024,Qtr 1,January,13,Product Quality,8716075,I had a bad experience.,3161904185,3,Negative
47274329,2024,Qtr 1,January,13,Product Quality,6870274,The order was incorrect.,4270941188,2,Negative
5238055,2024,Qtr 1,January,14,App Experience,2734765,Very fresh and well-packaged.,1979319490,4,Positive
8536503,2024,Qtr 1,January,14,Customer Service,6081427,Customer service was very helpful.,3971267196,4,Positive
93675757,2024,Qtr 1,January,14,Delivery,2861565,Highly recommended!,5766981431,5,Positive
19067680,2024,Qtr 1,January,14,Delivery,1780287,"It was okay, nothing special.",6665075012,3,Neutral
84377964,2024,Qtr 1,January,14,Delivery,8344245,Not worth the price I paid.,6120799223,2,Negative
13760839,2024,Qtr 1,January,14,Product Quality,9781710,The product met my expectations.,2475154947,3,Neutral
84361534,2024,Qtr 1,January,15,App Experience,6147300,"Average experience, could improve.",3303891913,3,Neutral
36146306,2024,Qtr 1,January,15,App Experience,5005753,I had a bad experience.,2065203676,2,Negative
69276352,2024,Qtr 1,January,15,Customer Service,7071386,Highly recommended!,6822269883,4,Positive
46623192,2024,Qtr 1,January,15,Customer Service,9870408,Will definitely order again.,6507222211,5,Positive
72089140,2024,Qtr 1,January,16,App Experience,6738377,"Nothing to complain about, but nothing exceptional.",4720421794,4,Neutral
110662873,2024,Qtr 1,January,16,Customer Service,10790503,Will definitely order again.,11102887734,10,Positive
21784094,2024,Qtr 1,January,16,Delivery,6084184,"Average experience, could improve.",4673382071,3,Neutral
60834500,2024,Qtr 1,January,16,Delivery,4831082,"Nothing to complain about, but nothing exceptional.",7409519974,4,Neutral
2848415,2024,Qtr 1,January,16,Delivery,2565975,Product was damaged during delivery.,299859815,1,Negative
38709137,2024,Qtr 1,January,16,Delivery,6220082,The order was incorrect.,4356959622,3,Negative
12851610,2024,Qtr 1,January,16,Delivery,6668669,The packaging was poor.,8694663463,1,Negative
37309023,2024,Qtr 1,January,16,Product Quality,7361857,"Delivery was fine, but the product could be better.",7130555385,3,Neutral
60732869,2024,Qtr 1,January,16,Product Quality,8408353,Delivery was late and I was unhappy.,3244572785,3,Negative
14428954,2024,Qtr 1,January,16,Product Quality,928265,I had a bad experience.,4953665655,2,Negative
11387110,2024,Qtr 1,January,16,Product Quality,7470294,Taste was not as expected.,8829163586,1,Negative
82179338,2024,Qtr 1,January,16,Product Quality,9976933,The product met my expectations.,5373978100,3,Neutral
9738801,2024,Qtr 1,January,17,App Experience,8111799,Items were missing from my order.,9057909300,2,Negative
94730288,2024,Qtr 1,January,17,App Experience,545267,The packaging was poor.,9031695663,2,Negative
31456752,2024,Qtr 1,January,17,Customer Service,5744159,Taste was not as expected.,8619571588,3,Negative
57526322,2024,Qtr 1,January,17,Customer Service,9323563,The order was incorrect.,3605534244,3,Negative
86499778,2024,Qtr 1,January,17,Delivery,99277,Customer service was not helpful.,6129180304,1,Negative
93198324,2024,Qtr 1,January,17,Delivery,3129645,Delivery was late and I was unhappy.,6703651257,2,Negative
156769085,2024,Qtr 1,January,17,Delivery,9781098,Items were missing from my order.,7814137281,3,Negative
21701991,2024,Qtr 1,January,17,Product Quality,725200,Great prices and fast delivery!,1689937124,5,Positive
22694456,2024,Qtr 1,January,17,Product Quality,9442728,"Nothing to complain about, but nothing exceptional.",7199670826,4,Neutral
80872573,2024,Qtr 1,January,18,App Experience,11125400,"It was okay, nothing special.",10202636474,7,Neutral
31846190,2024,Qtr 1,January,18,Customer Service,1661271,Product was damaged during delivery.,4217659083,2,Negative
79076101,2024,Qtr 1,January,18,Customer Service,6943792,Will definitely order again.,1287686307,4,Positive
38728779,2024,Qtr 1,January,18,Delivery,1298762,"Average experience, could improve.",7494670835,3,Neutral
15066187,2024,Qtr 1,January,18,Product Quality,5866547,"Excellent quality, will buy again!",9122210530,4,Positive
15484407,2024,Qtr 1,January,18,Product Quality,8361895,Great prices and fast delivery!,8618576020,5,Positive
83298567,2024,Qtr 1,January,18,Product Quality,9593233,"It was okay, nothing special.",7320527109,4,Neutral
24644542,2024,Qtr 1,January,18,Product Quality,8458335,Product was damaged during delivery.,1677502866,2,Negative
25294147,2024,Qtr 1,January,19,App Experience,6271615,"Delivery was fine, but the product could be better.",4942714391,4,Neutral
91566278,2024,Qtr 1,January,19,Customer Service,400719,"Average experience, could improve.",7279564594,4,Neutral
57674875,2024,Qtr 1,January,19,Customer Service,2283634,Product was damaged during delivery.,9166904790,1,Negative
49915498,2024,Qtr 1,January,19,Delivery,7506282,"It was okay, nothing special.",2616623847,3,Neutral
94552818,2024,Qtr 1,January,19,Product Quality,6114451,"Excellent quality, will buy again!",8723912832,5,Positive
119897719,2024,Qtr 1,January,19,Product Quality,11227094,The product met my expectations.,1926469144,6,Neutral
9278983,2024,Qtr 1,January,20,App Experience,834707,"Nothing to complain about, but nothing exceptional.",5486433396,4,Neutral
29600229,2024,Qtr 1,January,20,App Experience,796848,The product met my expectations.,1105231941,3,Neutral
61406908,2024,Qtr 1,January,20,Customer Service,419428,Good selection of products.,6396194687,5,Positive
71607166,2024,Qtr 1,January,20,Customer Service,5970320,The product met my expectations.,427702490,3,Neutral
98625898,2024,Qtr 1,January,20,Delivery,5807954,Customer service was very helpful.,1112110363,5,Positive
3282647,2024,Qtr 1,January,20,Delivery,2072967,Good selection of products.,7309958460,5,Positive
29324437,2024,Qtr 1,January,20,Delivery,8596369,I had a bad experience.,6509263423,1,Negative
76864442,2024,Qtr 1,January,20,Delivery,9548486,The product met my expectations.,7857954356,4,Neutral
19259955,2024,Qtr 1,January,20,Product Quality,7398851,Customer service was not helpful.,9183547951,3,Negative
31681710,2024,Qtr 1,January,21,App Experience,8232663,Items were missing from my order.,8243326501,2,Negative
13130974,2024,Qtr 1,January,21,Delivery,9515364,"Overall good experience, thank you!",6702391437,5,Positive
121866637,2024,Qtr 1,January,21,Product Quality,4816720,Not worth the price I paid.,2859040736,6,Negative
85020453,2024,Qtr 1,January,22,Customer Service,8071032,"Delivery was fine, but the product could be better.",4111193446,4,Neutral
89036169,2024,Qtr 1,January,22,Customer Service,8949302,Great prices and fast delivery!,3372412988,5,Positive
64562786,2024,Qtr 1,January,22,Customer Service,2387908,The order was incorrect.,9581592141,3,Negative
80517784,2024,Qtr 1,January,22,Customer Service,5776932,Will definitely order again.,6352881332,4,Positive
41395224,2024,Qtr 1,January,22,Delivery,5353483,Customer service was very helpful.,8875965392,4,Positive
7551173,2024,Qtr 1,January,22,Delivery,1509526,Items were missing from my order.,9416522701,1,Negative
97111069,2024,Qtr 1,January,22,Delivery,7726560,Very fresh and well-packaged.,5302956276,4,Positive
5763963,2024,Qtr 1,January,22,Product Quality,9285230,"Delivery was fine, but the product could be better.",8065436106,4,Neutral
66269844,2024,Qtr 1,January,22,Product Quality,1821177,The product met my expectations.,5840148195,4,Neutral
47955004,2024,Qtr 1,January,23,Customer Service,7472189,"It was okay, nothing special.",5770510806,3,Neutral
69925688,2024,Qtr 1,January,23,Customer Service,6280160,"Nothing to complain about, but nothing exceptional.",4635037652,4,Neutral
81462774,2024,Qtr 1,January,23,Customer Service,9276057,"Overall good experience, thank you!",9472355181,4,Positive
58115779,2024,Qtr 1,January,23,Customer Service,205642,Product was damaged during delivery.,189431942,3,Negative
84275450,2024,Qtr 1,January,23,Delivery,1065233,Customer service was very helpful.,4498769995,5,Positive
88045094,2024,Qtr 1,January,23,Delivery,4726161,Great prices and fast delivery!,9768154003,5,Positive
98246574,2024,Qtr 1,January,23,Delivery,9803651,Items were missing from my order.,3330538479,2,Negative
13465850,2024,Qtr 1,January,23,Delivery,2918812,Very fresh and well-packaged.,969621016,4,Positive
67465084,2024,Qtr 1,January,23,Product Quality,6995710,Highly recommended!,2111712383,4,Positive
19216141,2024,Qtr 1,January,24,App Experience,6352978,Customer service was very helpful.,6419111681,5,Positive
34567918,2024,Qtr 1,January,24,App Experience,8447553,Items were in perfect condition.,9789995549,4,Positive
32500305,2024,Qtr 1,January,24,Customer Service,9685412,Great prices and fast delivery!,7111490680,5,Positive
61226563,2024,Qtr 1,January,24,Delivery,2509633,"Average experience, could improve.",9411421675,4,Neutral
666589,2024,Qtr 1,January,24,Delivery,5568145,Great prices and fast delivery!,6045698170,5,Positive
40085705,2024,Qtr 1,January,24,Delivery,5214493,Highly recommended!,3940758882,4,Positive
22047134,2024,Qtr 1,January,24,Delivery,3362357,The product met my expectations.,4099185509,3,Neutral
61024977,2024,Qtr 1,January,24,Product Quality,5337672,Items were missing from my order.,8258019846,2,Negative
42989999,2024,Qtr 1,January,24,Product Quality,2990320,The product met my expectations.,2033683703,4,Neutral
80875034,2024,Qtr 1,January,25,App Experience,7216638,"Nothing to complain about, but nothing exceptional.",5176597414,3,Neutral
111802501,2024,Qtr 1,January,25,Customer Service,14654071,"Delivery was fine, but the product could be better.",11863611776,7,Neutral
79895967,2024,Qtr 1,January,25,Customer Service,5440957,Product was damaged during delivery.,1708282193,2,Negative
25585013,2024,Qtr 1,January,25,Customer Service,2841833,Taste was not as expected.,8350353728,1,Negative
13164195,2024,Qtr 1,January,25,Delivery,1650064,Great prices and fast delivery!,4867437863,5,Positive
70965437,2024,Qtr 1,January,25,Product Quality,8062208,Customer service was very helpful.,6518276143,5,Positive
14693393,2024,Qtr 1,January,25,Product Quality,4803949,"Excellent quality, will buy again!",2097372277,5,Positive
152055123,2024,Qtr 1,January,25,Product Quality,10049750,"It was okay, nothing special.",6087339991,8,Neutral
20940403,2024,Qtr 1,January,25,Product Quality,7685293,The product met my expectations.,6167501412,4,Neutral
89867195,2024,Qtr 1,January,26,App Experience,6819722,"Average experience, could improve.",4830502113,3,Neutral
75474920,2024,Qtr 1,January,26,App Experience,4602515,Items were missing from my order.,6613853662,2,Negative
64562786,2024,Qtr 1,January,26,Customer Service,6793198,Items were in perfect condition.,242240959,5,Positive
96511007,2024,Qtr 1,January,26,Delivery,5752697,"Nothing to complain about, but nothing exceptional.",6388618916,4,Neutral
59216664,2024,Qtr 1,January,26,Product Quality,3025076,"Average experience, could improve.",6054358790,3,Neutral
73799927,2024,Qtr 1,January,26,Product Quality,812703,"Delivery was fine, but the product could be better.",5029893308,4,Neutral
70867736,2024,Qtr 1,January,26,Product Quality,287615,Good selection of products.,6414606364,4,Positive
61516967,2024,Qtr 1,January,26,Product Quality,1396040,The packaging was poor.,8289791792,2,Negative
19067680,2024,Qtr 1,January,27,Delivery,6056192,Customer service was not helpful.,3983605701,1,Negative
97664747,2024,Qtr 1,January,27,Delivery,5535770,"Excellent quality, will buy again!",8120457107,5,Positive
469006,2024,Qtr 1,January,27,Delivery,6032503,Great prices and fast delivery!,2142065357,4,Positive
91566278,2024,Qtr 1,January,27,Delivery,7555725,"Nothing to complain about, but nothing exceptional.",3804024939,4,Neutral
25128143,2024,Qtr 1,January,27,Delivery,9989662,Product was damaged during delivery.,3490816523,2,Negative
17390673,2024,Qtr 1,January,27,Delivery,7160079,Taste was not as expected.,1495975802,3,Negative
77961205,2024,Qtr 1,January,27,Product Quality,8436976,Customer service was very helpful.,1589326447,5,Positive
35988028,2024,Qtr 1,January,27,Product Quality,5192691,"Delivery was fine, but the product could be better.",6312476146,4,Neutral
89995124,2024,Qtr 1,January,27,Product Quality,3620788,Will definitely order again.,4304875010,4,Positive
27604184,2024,Qtr 1,January,28,App Experience,9033033,"Average experience, could improve.",2106943908,4,Neutral
76512976,2024,Qtr 1,January,28,App Experience,3158837,Highly recommended!,5504941865,5,Positive
1108176,2024,Qtr 1,January,28,App Experience,9514499,Will definitely order again.,5769065545,5,Positive
47955004,2024,Qtr 1,January,28,Customer Service,4375030,Customer service was not helpful.,352037003,3,Negative
59643062,2024,Qtr 1,January,28,Delivery,6281860,Customer service was not helpful.,9410025634,3,Negative
73363613,2024,Qtr 1,January,28,Delivery,9877538,Items were in perfect condition.,9863468109,4,Positive
69340015,2024,Qtr 1,January,29,App Experience,3663130,I had a bad experience.,8290493339,1,Negative
34095555,2024,Qtr 1,January,29,App Experience,7477228,"Nothing to complain about, but nothing exceptional.",5636483988,4,Neutral
12272282,2024,Qtr 1,January,29,App Experience,5712937,The product met my expectations.,8561878376,4,Neutral
41073776,2024,Qtr 1,January,29,Customer Service,6694483,"It was okay, nothing special.",8234021674,4,Neutral
42514124,2024,Qtr 1,January,29,Customer Service,2749027,The packaging was poor.,349410429,3,Negative
