Sum of product_id,Sum of campaign_id,campaign_name,channel,Sum of clicks,Sum of conversions,Year,Quarter,Month,Day,Sum of impressions,Sum of revenue_generated,Sum of roas,Sum of spend,target_audience
9310920091,713035,Flash Sale,SMS,157,26,2023,Qtr 4,October,25,1101,8934.51,2.32,1742.81,Inactive
9310920091,859758,Flash Sale,SMS,751,10,2023,Qtr 4,November,1,3659,6568.46,2.02,4232.8,All
9310920091,908556,Flash Sale,SMS,742,33,2023,Qtr 4,November,14,3116,9410.57,1.93,1370.59,All
9310920091,306225,Flash Sale,SMS,232,18,2023,Qtr 4,November,18,2113,9281.13,2.72,3337.21,Premium
9310920091,75000,Flash Sale,SMS,955,39,2023,Qtr 4,November,20,8770,3317.88,1.85,1521.45,Inactive
9310920091,239640,Flash Sale,SMS,403,40,2023,Qtr 4,November,22,3804,5501.63,1.63,1728.16,Inactive
9310920091,38519,Flash Sale,SMS,906,16,2023,Qtr 4,November,26,8942,6396.73,3.22,4071.71,New Users
9310920091,806837,Flash Sale,SMS,495,63,2023,Qtr 4,November,27,9713,9913.34,2.75,2134.13,New Users
9310920091,382938,Flash Sale,SMS,438,74,2023,Qtr 4,December,2,7503,4667.04,3.07,2081.05,Premium
9310920091,851003,Flash Sale,SMS,800,89,2023,Qtr 4,December,4,5131,3516.68,1.94,4942.56,Inactive
9310920091,10407,Flash Sale,SMS,182,33,2023,Qtr 4,December,6,8189,5531.81,2.88,4178.58,Premium
9310920091,296391,Flash Sale,SMS,174,36,2023,Qtr 4,December,7,5660,2659.45,2.45,4924.61,New Users
9310920091,842133,Flash Sale,SMS,519,42,2023,Qtr 4,December,9,1524,7436.23,3.19,3925.52,New Users
9310920091,598616,Flash Sale,SMS,379,17,2023,Qtr 4,December,18,7003,3803.73,2.03,4887.1,Inactive
9310920091,331076,Flash Sale,SMS,666,81,2023,Qtr 4,December,19,4108,6327.89,3.81,4459.67,Inactive
9310920091,456276,Flash Sale,SMS,107,24,2023,Qtr 4,December,20,5544,2325.22,2.54,3753.59,Inactive
9310920091,466430,Flash Sale,SMS,743,80,2024,Qtr 1,January,5,1933,5348.34,1.99,3073.09,New Users
9310920091,541350,Flash Sale,SMS,537,49,2024,Qtr 1,January,9,2203,3319.63,2.46,4260.69,Premium
9310920091,173686,Flash Sale,SMS,537,64,2024,Qtr 1,January,12,4450,6089.65,3.66,4525.12,New Users
9310920091,150268,Flash Sale,SMS,221,48,2024,Qtr 1,January,23,6844,4959.62,3.19,1468.16,All
9310920091,149502,Flash Sale,SMS,151,91,2024,Qtr 1,January,24,1119,3172.87,2.44,3540.21,All
9310920091,537485,Flash Sale,SMS,378,12,2024,Qtr 1,January,26,8625,7283.86,3.44,3617.16,Premium
9310920091,308799,Flash Sale,SMS,178,80,2024,Qtr 1,January,27,2440,2217.52,1.65,4527.05,Premium
9310920091,650676,Flash Sale,SMS,587,26,2024,Qtr 1,January,28,1459,3684.43,2.12,1863.35,All
9310920091,668197,Flash Sale,SMS,871,79,2024,Qtr 1,January,30,3441,3795.51,3.37,3648.86,Inactive
9310920091,156392,Flash Sale,SMS,372,30,2024,Qtr 1,February,3,1642,9832.31,3.96,1793.48,Premium
9310920091,352007,Flash Sale,SMS,396,51,2024,Qtr 1,February,10,5521,7435.43,1.57,4035.3,Inactive
9310920091,933370,Flash Sale,SMS,156,63,2024,Qtr 1,February,11,2057,5467.69,3.26,4657.35,Inactive
9310920091,673790,Flash Sale,SMS,820,51,2024,Qtr 1,February,14,1608,3789.9,2.33,4749.94,Inactive
9310920091,220582,Flash Sale,SMS,489,76,2024,Qtr 1,February,18,6497,8327.46,1.68,4793.47,Premium
9310920091,222388,Flash Sale,SMS,621,79,2024,Qtr 1,February,21,6192,7900.48,3.23,1353.85,Premium
9310920091,629710,Flash Sale,SMS,585,99,2024,Qtr 1,February,23,2730,9460.65,2.65,4072.13,New Users
9310920091,724346,Flash Sale,SMS,553,93,2024,Qtr 1,February,28,4928,6840.59,3.82,2923.81,Inactive
9310920091,578745,Flash Sale,SMS,325,63,2024,Qtr 1,March,7,7538,8779.62,2.93,4894.66,Premium
9310920091,214821,Flash Sale,SMS,1000,13,2024,Qtr 1,March,8,9891,8473.82,3.23,1473.14,Inactive
9310920091,673536,Flash Sale,SMS,939,67,2024,Qtr 1,March,12,6997,2353.05,2.59,1368.64,Inactive
9310920091,664932,Flash Sale,SMS,610,14,2024,Qtr 1,March,17,9273,3812.98,3.95,3069.41,Inactive
9310920091,243538,Flash Sale,SMS,223,83,2024,Qtr 1,March,21,7904,3244.6,2.08,4769.06,Inactive
9310920091,46863,Flash Sale,SMS,887,53,2024,Qtr 1,March,22,6698,6089.03,2.52,4771.62,All
9310920091,425282,Flash Sale,SMS,399,32,2024,Qtr 1,March,25,1120,4298.01,3.13,1030.3,Inactive
9310920091,548235,Flash Sale,SMS,362,33,2024,Qtr 1,March,31,3845,6008.41,2.09,3910.98,New Users
9310920091,93783,Flash Sale,SMS,574,34,2024,Qtr 2,April,1,1868,8191.12,1.5,1958.7,All
9310920091,312305,Flash Sale,SMS,796,46,2024,Qtr 2,April,6,7628,4648.03,2.04,3483.54,New Users
9310920091,441693,Flash Sale,SMS,807,38,2024,Qtr 2,April,10,4370,8231.88,2.54,2897.25,New Users
9310920091,383424,Flash Sale,SMS,304,80,2024,Qtr 2,April,13,7504,5965.67,3.28,3046.85,Inactive
9310920091,941626,Flash Sale,SMS,459,50,2024,Qtr 2,April,15,1799,5988.39,2.79,3855.35,New Users
9310920091,931901,Flash Sale,SMS,266,71,2024,Qtr 2,April,20,5502,2252,1.57,4818.39,New Users
9310920091,464790,Flash Sale,SMS,256,67,2024,Qtr 2,April,26,1293,9946.6,3.3,3884.89,All
9310920091,637332,Flash Sale,SMS,859,67,2024,Qtr 2,May,3,3622,8295.8,3,3733.88,Inactive
9310920091,459051,Flash Sale,SMS,516,92,2024,Qtr 2,May,8,3156,3397.56,2.47,1828.73,Premium
9310920091,883118,Flash Sale,SMS,465,78,2024,Qtr 2,May,11,6213,4495.25,3.49,2132.39,Premium
9310920091,45555,Flash Sale,SMS,299,77,2024,Qtr 2,May,21,5272,2446.48,2.74,3058.7,All
9310920091,195122,Flash Sale,SMS,343,68,2024,Qtr 2,June,4,4763,3641.06,3.99,2407.11,All
9310920091,878794,Flash Sale,SMS,988,53,2024,Qtr 2,June,8,3860,5807.62,2.33,4893.48,Inactive
9310920091,814469,Flash Sale,SMS,124,70,2024,Qtr 2,June,14,5349,5842.61,1.74,2643.77,New Users
9310920091,342656,Flash Sale,SMS,116,81,2024,Qtr 2,June,16,3372,5915.73,2.49,2118.14,All
9310920091,226154,Flash Sale,SMS,474,58,2024,Qtr 2,June,18,7178,4674.56,3.2,1539.4,Inactive
9310920091,546510,Flash Sale,SMS,853,57,2024,Qtr 2,June,19,8521,7319.07,2.39,1430.37,New Users
9310920091,874292,Flash Sale,SMS,718,51,2024,Qtr 2,June,25,9338,6324.27,1.87,3121.12,All
9310920091,669182,Flash Sale,SMS,643,26,2024,Qtr 2,June,29,7621,9531.89,2.95,1998.75,Premium
9310920091,5891,Flash Sale,SMS,976,96,2024,Qtr 3,July,3,2333,2280.15,1.77,4851.75,Premium
9310920091,436135,Flash Sale,SMS,327,62,2024,Qtr 3,July,9,6498,3495.04,1.89,4013.69,New Users
9310920091,274150,Flash Sale,SMS,115,43,2024,Qtr 3,July,10,3703,3557.85,3.34,2486.13,Premium
9310920091,184133,Flash Sale,SMS,556,52,2024,Qtr 3,July,12,4938,2892.73,1.58,1232.91,All
9310920091,826247,Flash Sale,SMS,854,79,2024,Qtr 3,July,13,7954,9343.86,2.61,4169.44,Inactive
9310920091,351761,Flash Sale,SMS,709,18,2024,Qtr 3,July,14,8777,6731.98,1.63,4383.07,Premium
9310920091,439764,Flash Sale,SMS,258,53,2024,Qtr 3,July,15,5733,4817.59,3.55,3768.62,New Users
9310920091,951363,Flash Sale,SMS,298,54,2024,Qtr 3,July,21,5110,9804.36,2.96,4827.04,Inactive
9310920091,906585,Flash Sale,SMS,987,18,2024,Qtr 3,July,23,9114,9061.27,3.75,1571.3,Inactive
9310920091,512596,Flash Sale,SMS,955,34,2024,Qtr 3,July,28,2664,3579.62,2.52,4917.87,Inactive
9310920091,293118,Flash Sale,SMS,880,74,2024,Qtr 3,July,29,6888,6538.3,1.81,3094.1,Inactive
9310920091,985363,Flash Sale,SMS,427,46,2024,Qtr 3,August,13,9681,7599.83,3.36,1231.93,New Users
9310920091,908122,Flash Sale,SMS,850,42,2024,Qtr 3,August,17,8772,6051.24,3.13,1110.2,Premium
9310920091,118821,Flash Sale,SMS,219,26,2024,Qtr 3,August,18,6409,3815.11,3.89,2019.68,All
9310920091,900256,Flash Sale,SMS,246,23,2024,Qtr 3,September,6,6071,7351.02,3.78,1217.42,Premium
9310920091,804628,Flash Sale,SMS,286,36,2024,Qtr 3,September,8,2852,5326.89,3.52,4869.73,Inactive
9310920091,810456,Flash Sale,SMS,749,65,2024,Qtr 3,September,9,6473,5597.28,2.83,2685.99,All
9310920091,443226,Flash Sale,SMS,770,86,2024,Qtr 3,September,11,5025,5877.36,1.8,4178.33,Inactive
9310920091,304320,Flash Sale,SMS,507,95,2024,Qtr 3,September,15,6016,8483.77,3.19,1291.54,All
9310920091,995251,Flash Sale,SMS,873,91,2024,Qtr 3,September,17,6986,7547.08,3.69,3764.01,All
9310920091,363689,Flash Sale,SMS,215,24,2024,Qtr 3,September,23,7180,9184.06,3,3655.57,Premium
9310920091,100487,Flash Sale,SMS,151,70,2024,Qtr 3,September,25,8209,4187.59,2.9,3104.65,New Users
9310920091,184157,Flash Sale,SMS,444,77,2024,Qtr 3,September,26,5611,7382.89,3.89,1389.35,All
9310920091,791619,Flash Sale,SMS,634,99,2024,Qtr 3,September,28,5248,9647.1,3.11,2125.76,All
9310920091,625277,Flash Sale,SMS,890,95,2024,Qtr 3,September,30,2307,2211.54,2.54,4844.96,Inactive
9310920091,447012,Flash Sale,SMS,821,98,2024,Qtr 4,October,2,1064,8632.02,2.04,1401.41,Inactive
9310920091,410483,Flash Sale,SMS,469,46,2024,Qtr 4,October,4,4886,5753.43,2.6,2746.41,New Users
9310920091,185728,Flash Sale,SMS,412,45,2024,Qtr 4,October,5,2108,2501.9,3.27,4877.23,Inactive
9310920091,704550,Flash Sale,SMS,438,58,2024,Qtr 4,October,8,7088,2416.62,3.01,2353.7,Inactive
9310920091,44861,Flash Sale,SMS,519,64,2024,Qtr 4,October,10,1281,6098.23,3.95,3766.62,All
9310920091,170461,Flash Sale,SMS,393,38,2024,Qtr 4,October,20,2952,4531.27,3.74,4037.84,New Users
9310920091,837030,Flash Sale,SMS,397,30,2024,Qtr 4,October,21,9348,8518.37,3.77,4546.79,All
9310920091,842270,Flash Sale,SMS,758,53,2024,Qtr 4,October,26,9800,8683.82,2.47,3310.25,Inactive
9310920091,241523,Flash Sale,SMS,579,86,2024,Qtr 4,November,5,1115,2955,2.84,3622.79,Inactive
9310920091,179349,Flash Sale,Social Media,588,10,2023,Qtr 1,March,18,7518,4104.47,2.27,2842.07,New Users
9310920091,137436,Flash Sale,Social Media,810,30,2023,Qtr 1,March,22,8985,2104.12,3.33,1490.98,Premium
9310920091,815677,Flash Sale,Social Media,579,67,2023,Qtr 1,March,25,1794,8166.84,3.3,1090.48,All
9310920091,48515,Flash Sale,Social Media,985,66,2023,Qtr 2,April,8,9969,5157.51,3.51,4713.06,New Users
9310920091,736163,Flash Sale,Social Media,604,72,2023,Qtr 2,April,12,3942,2616.97,2.68,2875.7,Premium
9310920091,262898,Flash Sale,Social Media,996,57,2023,Qtr 2,April,17,2594,2792.49,2.42,4756.74,All
9310920091,513571,Flash Sale,Social Media,416,25,2023,Qtr 2,April,20,6778,2843.67,2.04,2285.44,All
9310920091,379241,Flash Sale,Social Media,271,98,2023,Qtr 2,April,21,3960,3897.25,3.93,4337.96,Inactive
9310920091,709793,Flash Sale,Social Media,151,57,2023,Qtr 2,April,26,2342,6975.47,3.65,2804.82,Premium
9310920091,57397,Flash Sale,Social Media,227,44,2023,Qtr 2,May,2,8543,8075.42,2.91,1371.53,Inactive
9310920091,714997,Flash Sale,Social Media,825,80,2023,Qtr 2,May,6,8109,2950.73,1.76,3970.09,New Users
9310920091,812143,Flash Sale,Social Media,574,65,2023,Qtr 2,May,9,7690,9125.05,3.5,2423.35,All
9310920091,37189,Flash Sale,Social Media,237,26,2023,Qtr 2,May,12,3574,3802.92,2.76,2570.46,New Users
9310920091,332755,Flash Sale,Social Media,782,11,2023,Qtr 2,May,22,4619,9280.62,3.28,2313.35,Premium
9310920091,689126,Flash Sale,Social Media,342,65,2023,Qtr 2,May,24,3142,6286.45,1.7,4014.81,Inactive
9310920091,285081,Flash Sale,Social Media,746,97,2023,Qtr 2,June,7,1323,5022.52,2.89,4557.34,Premium
9310920091,396968,Flash Sale,Social Media,279,11,2023,Qtr 2,June,11,3388,4837.96,3.6,2532.5,Inactive
9310920091,491855,Flash Sale,Social Media,935,59,2023,Qtr 2,June,12,4931,2661.21,3.13,2284.24,New Users
9310920091,57508,Flash Sale,Social Media,605,23,2023,Qtr 2,June,14,4090,3045.82,3.41,1526.85,Inactive
9310920091,311414,Flash Sale,Social Media,320,34,2023,Qtr 2,June,16,2573,7966.87,2.62,1109.28,Inactive
9310920091,255345,Flash Sale,Social Media,141,40,2023,Qtr 2,June,19,5686,5860.49,2.32,4477.44,Premium
9310920091,489457,Flash Sale,Social Media,749,78,2023,Qtr 2,June,24,4742,5749.47,3.22,3823.17,All
9310920091,597932,Flash Sale,Social Media,948,88,2023,Qtr 2,June,25,9170,8935.63,2.86,3345.74,Inactive
9310920091,433163,Flash Sale,Social Media,820,83,2023,Qtr 2,June,26,8823,6511.46,3.2,2385.18,Inactive
9310920091,892121,Flash Sale,Social Media,773,82,2023,Qtr 2,June,27,6499,7431.7,1.59,2394,Inactive
9310920091,498643,Flash Sale,Social Media,443,12,2023,Qtr 3,July,7,5149,6465.25,3.36,2947.59,Inactive
9310920091,25152,Flash Sale,Social Media,904,71,2023,Qtr 3,July,13,3917,5667.03,2.06,4815.28,Premium
9310920091,657452,Flash Sale,Social Media,317,36,2023,Qtr 3,July,15,7153,9806.44,3.05,2016.31,Premium
9310920091,303014,Flash Sale,Social Media,988,89,2023,Qtr 3,July,16,3018,9178.88,1.86,2779.12,Premium
9310920091,760251,Flash Sale,Social Media,524,68,2023,Qtr 3,July,19,8400,6477.14,1.56,2702.92,All
9310920091,816594,Flash Sale,Social Media,154,82,2023,Qtr 3,July,20,8815,4415.38,2.68,1347.97,New Users
9310920091,432858,Flash Sale,Social Media,262,50,2023,Qtr 3,July,27,5371,3395.6,3.22,1306.58,New Users
9310920091,9300,Flash Sale,Social Media,654,53,2023,Qtr 3,July,30,5596,2287.96,3.82,3439.01,New Users
9310920091,644099,Flash Sale,Social Media,460,34,2023,Qtr 3,July,31,8051,5402.09,1.88,1398.06,New Users
9310920091,198711,Flash Sale,Social Media,657,86,2023,Qtr 3,August,4,3577,5200.17,2.69,1703.35,Premium
9310920091,663338,Flash Sale,Social Media,282,67,2023,Qtr 3,August,6,8498,2249.43,3.5,1182.47,Premium
9310920091,342,Flash Sale,Social Media,277,43,2023,Qtr 3,August,8,6335,7711.31,2.34,2900.46,New Users
9310920091,410130,Flash Sale,Social Media,790,71,2023,Qtr 3,August,10,9469,3600.14,2.7,3840.21,Inactive
9310920091,292828,Flash Sale,Social Media,315,28,2023,Qtr 3,August,14,5381,9106.69,3.78,4401.26,New Users
9310920091,967086,Flash Sale,Social Media,907,11,2023,Qtr 3,August,18,5098,4832.68,3.39,3093.04,New Users
9310920091,528128,Flash Sale,Social Media,707,72,2023,Qtr 3,August,21,2165,9642.86,3.4,4340.43,New Users
9310920091,608518,Flash Sale,Social Media,613,42,2023,Qtr 3,August,23,1464,3012.84,2.02,3138.87,Premium
9310920091,374941,Flash Sale,Social Media,354,30,2023,Qtr 3,August,25,2943,9849.21,3.14,3319.28,Inactive
9310920091,154428,Flash Sale,Social Media,871,49,2023,Qtr 3,August,30,6248,9145.57,3.83,2633.53,New Users
9310920091,761584,Flash Sale,Social Media,952,30,2023,Qtr 3,September,3,5609,9429.18,2.07,4382.82,Premium
9310920091,231967,Flash Sale,Social Media,565,63,2023,Qtr 3,September,15,4334,4129.96,1.68,4565.7,Premium
9310920091,130969,Flash Sale,Social Media,250,95,2023,Qtr 3,September,22,7646,6067.1,3.22,2558.33,Premium
9310920091,899753,Flash Sale,Social Media,748,33,2023,Qtr 3,September,25,2904,6961.38,3.61,2578.82,New Users
9310920091,240191,Flash Sale,Social Media,347,98,2023,Qtr 4,October,11,5542,5280.1,2.94,4398.66,Inactive
9310920091,54616,Flash Sale,Social Media,283,24,2023,Qtr 4,October,15,8568,9754.25,3.48,3898.86,New Users
9310920091,925816,Flash Sale,Social Media,630,17,2023,Qtr 4,October,19,2944,5748.15,3.9,2579.32,All
9310920091,102991,Flash Sale,Social Media,494,47,2023,Qtr 4,October,29,5717,5680.55,3.43,2281.7,Premium
9310920091,719806,Flash Sale,Social Media,451,16,2023,Qtr 4,November,3,5201,7105.28,3.23,1432.95,New Users
9310920091,530564,Flash Sale,Social Media,818,76,2023,Qtr 4,November,4,7665,9850.09,2.78,1209.6,New Users
9310920091,394041,Flash Sale,Social Media,281,70,2023,Qtr 4,November,7,3791,9389.32,2.81,1675.45,New Users
9310920091,670674,Flash Sale,Social Media,540,37,2023,Qtr 4,November,8,3962,4122.73,1.95,2405.35,All
9310920091,445119,Flash Sale,Social Media,730,99,2023,Qtr 4,November,13,3090,6852.18,3.76,2953.69,Inactive
9310920091,81757,Flash Sale,Social Media,932,27,2023,Qtr 4,November,15,2565,7072.21,2.55,4671.62,Premium
9310920091,257698,Flash Sale,Social Media,722,28,2023,Qtr 4,November,16,4764,6756.06,3.16,3808.26,Premium
9310920091,610970,Flash Sale,Social Media,998,83,2023,Qtr 4,November,21,8665,2781.57,3.74,2939.99,Premium
9310920091,902148,Flash Sale,Social Media,893,95,2023,Qtr 4,November,23,7864,8034.02,2.09,3835.11,New Users
9310920091,141857,Flash Sale,Social Media,302,17,2023,Qtr 4,November,25,8366,3685.41,1.7,1236.9,New Users
9310920091,571340,Flash Sale,Social Media,816,77,2023,Qtr 4,November,29,7771,2572.44,3,2213.62,Premium
9310920091,755487,Flash Sale,Social Media,426,58,2023,Qtr 4,November,30,7138,5180.58,2.79,3187.2,All
9310920091,559439,Flash Sale,Social Media,651,67,2023,Qtr 4,December,8,5868,7437.67,2.48,2440.79,New Users
9310920091,540836,Flash Sale,Social Media,198,46,2023,Qtr 4,December,11,2284,6899.79,1.56,2718.51,All
9310920091,378443,Flash Sale,Social Media,477,35,2023,Qtr 4,December,13,9099,7515.77,3.59,1797.46,New Users
9310920091,981788,Flash Sale,Social Media,842,73,2023,Qtr 4,December,14,9753,3419.38,3.08,2931.27,New Users
9310920091,992240,Flash Sale,Social Media,823,70,2023,Qtr 4,December,21,9767,2147.45,1.68,3887.63,Premium
9310920091,6811,Flash Sale,Social Media,315,21,2023,Qtr 4,December,29,1440,3967.38,3.98,2243.75,New Users
9310920091,558674,Flash Sale,Social Media,207,31,2024,Qtr 1,January,1,3918,6660.71,2.1,3308.92,Inactive
9310920091,465804,Flash Sale,Social Media,346,77,2024,Qtr 1,January,6,6628,3591.11,1.77,2418.62,New Users
9310920091,233812,Flash Sale,Social Media,615,31,2024,Qtr 1,January,8,3047,3204.38,2.84,1271.59,Premium
9310920091,670150,Flash Sale,Social Media,715,79,2024,Qtr 1,January,10,4446,4563.55,2.28,3601.41,All
9310920091,756332,Flash Sale,Social Media,853,57,2024,Qtr 1,January,21,1711,7532.42,3.03,1441.64,Premium
9310920091,718238,Flash Sale,Social Media,489,35,2024,Qtr 1,January,31,2841,4120.72,2.29,3286.25,New Users
9310920091,392154,Flash Sale,Social Media,621,24,2024,Qtr 1,February,1,4317,8031.67,2.46,4149.66,New Users
9310920091,152682,Flash Sale,Social Media,961,67,2024,Qtr 1,February,6,6302,6017.53,2.15,1501.58,Premium
9310920091,326388,Flash Sale,Social Media,538,81,2024,Qtr 1,February,12,8869,8538.88,1.87,1019.55,New Users
9310920091,135759,Flash Sale,Social Media,134,28,2024,Qtr 1,February,15,1454,2589.83,2.78,2617.6,All
9310920091,512522,Flash Sale,Social Media,254,52,2024,Qtr 1,February,17,1804,4570.06,1.63,1539.93,New Users
9310920091,423517,Flash Sale,Social Media,641,64,2024,Qtr 1,February,20,8557,9051.14,2.49,1238.17,New Users
9310920091,929588,Flash Sale,Social Media,481,19,2024,Qtr 1,February,27,9306,3327.02,3.51,4886.48,Inactive
9310920091,321811,Flash Sale,Social Media,645,89,2024,Qtr 1,February,29,2689,7604.76,2.38,2878.49,Premium
9310920091,43642,Flash Sale,Social Media,570,56,2024,Qtr 1,March,1,1500,5605.21,1.5,3318.46,Inactive
9310920091,950792,Flash Sale,Social Media,971,50,2024,Qtr 1,March,3,1679,3629.33,3.11,4424.73,Inactive
9310920091,307151,Flash Sale,Social Media,325,31,2024,Qtr 1,March,10,1057,6488.55,2.34,1154.77,Premium
9310920091,575160,Flash Sale,Social Media,268,88,2024,Qtr 1,March,18,1080,9934.29,2.26,1166.62,Premium
9310920091,813829,Flash Sale,Social Media,174,74,2024,Qtr 2,April,17,2135,9666.45,2.37,3299.6,New Users
9310920091,506171,Flash Sale,Social Media,649,76,2024,Qtr 2,April,23,7202,8798.24,2.96,1693.78,Inactive
9310920091,953303,Flash Sale,Social Media,838,18,2024,Qtr 2,April,29,1576,4204.84,2.1,4039.49,Inactive
9310920091,982853,Flash Sale,Social Media,279,79,2024,Qtr 2,May,4,7904,2297.14,3.74,4233.7,New Users
9310920091,873144,Flash Sale,Social Media,390,62,2024,Qtr 2,May,5,2564,6759.51,2.19,2129.83,Inactive
9310920091,432381,Flash Sale,Social Media,151,18,2024,Qtr 2,May,6,7640,9054.74,1.83,1904.3,Premium
9310920091,531634,Flash Sale,Social Media,559,17,2024,Qtr 2,May,10,6247,6156.99,3.63,2682.82,Premium
9310920091,880265,Flash Sale,Social Media,603,45,2024,Qtr 2,May,17,5925,4782.3,1.95,3907.02,Premium
9310920091,487105,Flash Sale,Social Media,455,67,2024,Qtr 2,May,18,6341,6339.97,1.73,4827.38,Inactive
9310920091,32912,Flash Sale,Social Media,605,18,2024,Qtr 2,May,20,8487,2968.77,2.3,3082.51,All
9310920091,971881,Flash Sale,Social Media,102,70,2024,Qtr 2,May,28,9986,5378.34,3.98,1033.75,New Users
9310920091,673246,Flash Sale,Social Media,655,11,2024,Qtr 2,June,1,2545,9174.31,3.21,1180,New Users
9310920091,769859,Flash Sale,Social Media,486,91,2024,Qtr 2,June,2,4619,3778.16,1.86,2900.85,Inactive
9310920091,687063,Flash Sale,Social Media,519,17,2024,Qtr 2,June,5,4071,8849.1,2.77,3692.65,Inactive
9310920091,329803,Flash Sale,Social Media,711,10,2024,Qtr 2,June,12,1307,9568.06,2.43,3105.23,All
9310920091,992276,Flash Sale,Social Media,975,71,2024,Qtr 2,June,20,2292,7002.08,2.42,2306.65,All
9310920091,901057,Flash Sale,Social Media,190,14,2024,Qtr 2,June,22,6447,5566.88,3.29,1781.82,All
9310920091,104067,Flash Sale,Social Media,929,89,2024,Qtr 2,June,27,8835,7113,3.07,1586.68,Inactive
9310920091,759311,Flash Sale,Social Media,845,83,2024,Qtr 3,July,1,7954,7315.92,2.84,1246.38,New Users
9310920091,221516,Flash Sale,Social Media,658,41,2024,Qtr 3,July,2,5859,4796.48,3.75,1160.27,New Users
9310920091,12627,Flash Sale,Social Media,541,31,2024,Qtr 3,July,17,7320,4779.9,1.93,4870.47,All
9310920091,882119,Flash Sale,Social Media,872,50,2024,Qtr 3,July,18,2364,3092.27,3.9,2932.34,All
9310920091,464736,Flash Sale,Social Media,158,92,2024,Qtr 3,July,19,7155,4773.46,3.83,1324.52,All
9310920091,822731,Flash Sale,Social Media,520,76,2024,Qtr 3,July,27,1300,4111.59,2.31,1927.42,New Users
9310920091,92672,Flash Sale,Social Media,628,19,2024,Qtr 3,August,1,6245,7077.95,2,4210.78,New Users
9310920091,569878,Flash Sale,Social Media,717,76,2024,Qtr 3,August,2,5863,7618.35,3.95,2455.64,All
9310920091,601326,Flash Sale,Social Media,564,81,2024,Qtr 3,August,3,4432,9513.38,2.48,1978.23,Premium
9310920091,222815,Flash Sale,Social Media,444,26,2024,Qtr 3,August,4,4353,8951.53,2.38,1196.97,Inactive
9310920091,432274,Flash Sale,Social Media,928,29,2024,Qtr 3,August,12,7845,7618.08,3.91,3726.48,Premium
9310920091,270439,Flash Sale,Social Media,985,90,2024,Qtr 3,August,14,5163,9226.6,1.8,4990.83,Inactive
9310920091,658634,Flash Sale,Social Media,532,54,2024,Qtr 3,August,15,5152,5169.91,2.74,1398.81,New Users
9310920091,252419,Flash Sale,Social Media,879,39,2024,Qtr 3,August,19,9745,3051.63,2.52,1245.98,Inactive
9310920091,758649,Flash Sale,Social Media,600,81,2024,Qtr 3,August,21,6952,3146.54,3.76,2882.36,Premium
