Year,Quarter,Month,Day,Sum of delivery_partner_id,delivery_status,Sum of delivery_time_minutes,Sum of order_id,Sum of distance_km,Year,Quarter,Month,Day,reasons_if_delayed
2024,Qtr 3,July,11,117521,On Time,7,12898744471,6.47,2024,Qtr 3,July,11,Traffic
2024,Qtr 3,July,11,103478,Significantly Delayed,66,14147975248,10.9,2024,Qtr 3,July,11,Traffic
2024,Qtr 3,July,11,116064,Slightly Delayed,46,22460468570,10.39,2024,Qtr 3,July,11,Traffic
2024,Qtr 3,July,12,273237,On Time,-16,20603623963,17.22,2024,Qtr 3,July,12,""
2024,Qtr 3,July,12,30254,On Time,1,9039440500,2.47,2024,Qtr 3,July,12,Traffic
2024,Qtr 3,July,12,96604,Significantly Delayed,27,4770739350,3.34,2024,Qtr 3,July,12,Traffic
2024,Qtr 3,July,12,228251,Slightly Delayed,52,19805862740,11.31,2024,Qtr 3,July,12,Traffic
2024,Qtr 3,July,13,165766,On Time,-10,9924950536,5.46,2024,Qtr 3,July,13,""
2024,Qtr 3,July,13,69320,On Time,5,1409544327,1.17,2024,Qtr 3,July,13,Traffic
2024,Qtr 3,July,13,172769,Slightly Delayed,23,15707148513,7.26,2024,Qtr 3,July,13,Traffic
2024,Qtr 3,July,14,223831,On Time,-16,30375894411,23.5,2024,Qtr 3,July,14,""
2024,Qtr 3,July,14,149719,On Time,13,19547662853,9.47,2024,Qtr 3,July,14,Traffic
2024,Qtr 3,July,14,42230,Significantly Delayed,22,3007616042,3.57,2024,Qtr 3,July,14,Traffic
2024,Qtr 3,July,15,117330,On Time,-7,1703159378,8.39,2024,Qtr 3,July,15,""
2024,Qtr 3,July,15,17564,On Time,2,5390352336,1.24,2024,Qtr 3,July,15,Traffic
2024,Qtr 3,July,15,232643,Slightly Delayed,35,17479210045,13.61,2024,Qtr 3,July,15,Traffic
2024,Qtr 3,July,16,162237,On Time,-13,16334626078,17.1,2024,Qtr 3,July,16,""
2024,Qtr 3,July,16,140470,On Time,8,3015303698,7.46,2024,Qtr 3,July,16,Traffic
2024,Qtr 3,July,16,183791,Slightly Delayed,34,21535553846,11.78,2024,Qtr 3,July,16,Traffic
2024,Qtr 3,July,17,117259,On Time,-5,11381653687,3.44,2024,Qtr 3,July,17,""
2024,Qtr 3,July,17,339838,On Time,14,25640057222,13.73,2024,Qtr 3,July,17,Traffic
2024,Qtr 3,July,17,77573,Significantly Delayed,37,9788931139,7.51,2024,Qtr 3,July,17,Traffic
2024,Qtr 3,July,17,26442,Slightly Delayed,12,4621664126,1.77,2024,Qtr 3,July,17,Traffic
2024,Qtr 3,July,18,251639,On Time,-9,18050153000,8.49,2024,Qtr 3,July,18,""
2024,Qtr 3,July,18,81030,Slightly Delayed,26,6931210774,2.09,2024,Qtr 3,July,18,Traffic
2024,Qtr 3,July,19,127166,On Time,-12,9987127029,7.98,2024,Qtr 3,July,19,""
2024,Qtr 3,July,19,240588,On Time,15,47000186371,17.82,2024,Qtr 3,July,19,Traffic
2024,Qtr 3,July,19,165415,Slightly Delayed,46,17104227664,10.26,2024,Qtr 3,July,19,Traffic
2024,Qtr 3,July,20,143067,On Time,-6,14380010586,7.45,2024,Qtr 3,July,20,""
2024,Qtr 3,July,20,110616,Slightly Delayed,17,11929961231,5.54,2024,Qtr 3,July,20,Traffic
2024,Qtr 3,July,21,234605,On Time,-14,27471940707,15.2,2024,Qtr 3,July,21,""
2024,Qtr 3,July,21,112204,On Time,16,19448358079,14.15,2024,Qtr 3,July,21,Traffic
2024,Qtr 3,July,21,70947,Significantly Delayed,17,1584863963,3.64,2024,Qtr 3,July,21,Traffic
2024,Qtr 3,July,21,87552,Slightly Delayed,8,3560549947,4.06,2024,Qtr 3,July,21,Traffic
2024,Qtr 3,July,22,252187,On Time,-13,16719157728,9.49,2024,Qtr 3,July,22,""
2024,Qtr 3,July,22,42600,On Time,1,621213006,1.61,2024,Qtr 3,July,22,Traffic
2024,Qtr 3,July,22,34344,Significantly Delayed,22,6704773223,4.68,2024,Qtr 3,July,22,Traffic
2024,Qtr 3,July,22,53737,Slightly Delayed,22,9809811861,4.95,2024,Qtr 3,July,22,Traffic
2024,Qtr 3,July,23,53964,On Time,-2,6595041423,3.32,2024,Qtr 3,July,23,""
2024,Qtr 3,July,23,208425,On Time,12,24737454846,16.7,2024,Qtr 3,July,23,Traffic
2024,Qtr 3,July,23,111906,Significantly Delayed,51,10630214913,5.66,2024,Qtr 3,July,23,Traffic
2024,Qtr 3,July,23,66163,Slightly Delayed,15,9443683074,2.94,2024,Qtr 3,July,23,Traffic
2024,Qtr 3,July,24,87558,On Time,-13,19485748975,11.66,2024,Qtr 3,July,24,""
2024,Qtr 3,July,24,182269,On Time,17,17727850206,9.51,2024,Qtr 3,July,24,Traffic
2024,Qtr 3,July,24,20204,Slightly Delayed,8,5521682945,4.67,2024,Qtr 3,July,24,Traffic
2024,Qtr 3,July,25,148045,On Time,-7,17654658992,5.52,2024,Qtr 3,July,25,""
2024,Qtr 3,July,25,65916,Significantly Delayed,27,8318806722,2.01,2024,Qtr 3,July,25,Traffic
2024,Qtr 3,July,25,207898,Slightly Delayed,41,20287676856,12.57,2024,Qtr 3,July,25,Traffic
2024,Qtr 3,July,26,212329,On Time,-7,18312683525,7.85,2024,Qtr 3,July,26,""
2024,Qtr 3,July,26,162452,On Time,10,7320289520,6.79,2024,Qtr 3,July,26,Traffic
2024,Qtr 3,July,26,59753,Slightly Delayed,12,1646665366,3.22,2024,Qtr 3,July,26,Traffic
2024,Qtr 3,July,27,204746,On Time,10,10629348055,9.2,2024,Qtr 3,July,27,Traffic
2024,Qtr 3,July,27,62602,Significantly Delayed,23,1315064289,2.35,2024,Qtr 3,July,27,Traffic
2024,Qtr 3,July,27,93068,Slightly Delayed,14,3475041787,4.34,2024,Qtr 3,July,27,Traffic
2024,Qtr 3,July,28,156707,On Time,-3,1574718284,5.08,2024,Qtr 3,July,28,""
2024,Qtr 3,July,28,243557,On Time,12,16138803939,6.01,2024,Qtr 3,July,28,Traffic
2024,Qtr 3,July,29,64624,On Time,-5,35135941,3.09,2024,Qtr 3,July,29,""
2024,Qtr 3,July,29,50037,On Time,1,9991338690,2.15,2024,Qtr 3,July,29,Traffic
2024,Qtr 3,July,29,7434,Significantly Delayed,44,14014208227,5.7,2024,Qtr 3,July,29,Traffic
2024,Qtr 3,July,29,100703,Slightly Delayed,19,10720740474,5.49,2024,Qtr 3,July,29,Traffic
2024,Qtr 3,July,30,37844,On Time,-5,5368005763,4.25,2024,Qtr 3,July,30,""
2024,Qtr 3,July,30,92542,Slightly Delayed,15,10486758800,6.2,2024,Qtr 3,July,30,Traffic
2024,Qtr 3,July,31,55202,On Time,-1,7985347262,4.89,2024,Qtr 3,July,31,""
2024,Qtr 3,July,31,43490,On Time,5,3775683944,3.9,2024,Qtr 3,July,31,Traffic
2024,Qtr 3,July,31,106730,Significantly Delayed,38,13854350497,5.39,2024,Qtr 3,July,31,Traffic
2024,Qtr 3,August,1,173595,On Time,-6,13652078239,7.21,2024,Qtr 3,August,1,""
2024,Qtr 3,August,1,194144,On Time,10,17849921579,6.62,2024,Qtr 3,August,1,Traffic
2024,Qtr 3,August,1,112212,Significantly Delayed,37,4196408667,6.46,2024,Qtr 3,August,1,Traffic
2024,Qtr 3,August,2,91790,On Time,-5,6009732867,3.52,2024,Qtr 3,August,2,""
2024,Qtr 3,August,2,168342,On Time,10,8033143871,7.67,2024,Qtr 3,August,2,Traffic
2024,Qtr 3,August,3,93685,On Time,0,8727630804,4.83,2024,Qtr 3,August,3,""
2024,Qtr 3,August,3,138880,On Time,7,16185780860,6.85,2024,Qtr 3,August,3,Traffic
2024,Qtr 3,August,3,76149,Slightly Delayed,13,613578154,1.45,2024,Qtr 3,August,3,Traffic
2024,Qtr 3,August,4,394152,On Time,-17,33507698469,14.38,2024,Qtr 3,August,4,""
2024,Qtr 3,August,4,352641,On Time,12,22851158365,15.32,2024,Qtr 3,August,4,Traffic
2024,Qtr 3,August,4,182384,Slightly Delayed,30,2536934228,8.37,2024,Qtr 3,August,4,Traffic
2024,Qtr 3,August,5,187722,On Time,-7,25040104489,8.84,2024,Qtr 3,August,5,""
2024,Qtr 3,August,5,10397,On Time,6,8467766616,4.45,2024,Qtr 3,August,5,Traffic
2024,Qtr 3,August,5,123650,Significantly Delayed,40,19907063084,6.82,2024,Qtr 3,August,5,Traffic
2024,Qtr 3,August,5,33195,Slightly Delayed,14,5733572517,3.48,2024,Qtr 3,August,5,Traffic
2024,Qtr 3,August,6,156556,On Time,-6,14771607656,6.65,2024,Qtr 3,August,6,""
2024,Qtr 3,August,6,334794,On Time,18,20758548539,10.75,2024,Qtr 3,August,6,Traffic
2024,Qtr 3,August,6,134587,Slightly Delayed,29,13981018607,11.44,2024,Qtr 3,August,6,Traffic
2024,Qtr 3,August,7,13085,On Time,0,2109410707,2.08,2024,Qtr 3,August,7,""
2024,Qtr 3,August,7,175348,On Time,9,11517961226,2.28,2024,Qtr 3,August,7,Traffic
2024,Qtr 3,August,7,77571,Significantly Delayed,27,1645212433,4.25,2024,Qtr 3,August,7,Traffic
2024,Qtr 3,August,7,28786,Slightly Delayed,12,7876289647,2.54,2024,Qtr 3,August,7,Traffic
2024,Qtr 3,August,8,168585,On Time,-11,11370631977,9.92,2024,Qtr 3,August,8,""
2024,Qtr 3,August,8,98259,Significantly Delayed,25,4305377896,3.68,2024,Qtr 3,August,8,Traffic
2024,Qtr 3,August,8,157978,Slightly Delayed,22,13530169265,5.14,2024,Qtr 3,August,8,Traffic
2024,Qtr 3,August,9,159141,On Time,-17,21466552834,5.82,2024,Qtr 3,August,9,""
2024,Qtr 3,August,9,61900,On Time,1,1143763031,1.67,2024,Qtr 3,August,9,Traffic
2024,Qtr 3,August,9,78427,Significantly Delayed,48,3462121968,4.21,2024,Qtr 3,August,9,Traffic
2024,Qtr 3,August,9,218959,Slightly Delayed,44,23515087326,13.53,2024,Qtr 3,August,9,Traffic
2024,Qtr 3,August,10,213397,On Time,-15,16047192177,14.34,2024,Qtr 3,August,10,""
2024,Qtr 3,August,10,126581,On Time,6,6116184533,3.23,2024,Qtr 3,August,10,Traffic
2024,Qtr 3,August,10,108041,Slightly Delayed,52,31253099707,11.12,2024,Qtr 3,August,10,Traffic
2024,Qtr 3,August,11,78642,On Time,-6,8618310079,3.61,2024,Qtr 3,August,11,""
2024,Qtr 3,August,11,353256,On Time,21,37602503498,16.24,2024,Qtr 3,August,11,Traffic
2024,Qtr 3,August,11,38858,Significantly Delayed,24,4791895461,2.47,2024,Qtr 3,August,11,Traffic
2024,Qtr 3,August,11,76980,Slightly Delayed,7,852676412,3.17,2024,Qtr 3,August,11,Traffic
2024,Qtr 3,August,12,16319,On Time,0,125551624,1.09,2024,Qtr 3,August,12,""
2024,Qtr 3,August,12,97378,On Time,4,9567995184,7.03,2024,Qtr 3,August,12,Traffic
2024,Qtr 3,August,12,73783,Significantly Delayed,27,3634813810,4.53,2024,Qtr 3,August,12,Traffic
2024,Qtr 3,August,12,79127,Slightly Delayed,11,4076039325,2.5,2024,Qtr 3,August,12,Traffic
2024,Qtr 3,August,13,151614,On Time,-6,13644137199,7.95,2024,Qtr 3,August,13,""
2024,Qtr 3,August,13,65796,On Time,2,8471632747,6.4,2024,Qtr 3,August,13,Traffic
2024,Qtr 3,August,13,73215,Significantly Delayed,25,3588296877,3.92,2024,Qtr 3,August,13,Traffic
2024,Qtr 3,August,14,76516,On Time,-12,21742852653,8.73,2024,Qtr 3,August,14,""
2024,Qtr 3,August,14,95834,On Time,5,2016403359,2.09,2024,Qtr 3,August,14,Traffic
2024,Qtr 3,August,14,47066,Significantly Delayed,21,8997415290,2.44,2024,Qtr 3,August,14,Traffic
2024,Qtr 3,August,14,175795,Slightly Delayed,18,16461310576,4.97,2024,Qtr 3,August,14,Traffic
2024,Qtr 3,August,15,389631,On Time,-12,43113437862,13.1,2024,Qtr 3,August,15,""
2024,Qtr 3,August,15,258160,On Time,18,20378514445,7.73,2024,Qtr 3,August,15,Traffic
2024,Qtr 3,August,15,70745,Significantly Delayed,20,3246505078,4.47,2024,Qtr 3,August,15,Traffic
2024,Qtr 3,August,15,140301,Slightly Delayed,33,5968695975,10.03,2024,Qtr 3,August,15,Traffic
2024,Qtr 3,August,16,13307,On Time,-1,2747350024,4.75,2024,Qtr 3,August,16,""
2024,Qtr 3,August,16,11812,On Time,3,3080291353,3.38,2024,Qtr 3,August,16,Traffic
2024,Qtr 3,August,16,50393,Significantly Delayed,47,13848122040,7.55,2024,Qtr 3,August,16,Traffic
2024,Qtr 3,August,17,17690,On Time,-3,1377599881,0.53,2024,Qtr 3,August,17,""
2024,Qtr 3,August,17,238953,On Time,9,20957067551,3.48,2024,Qtr 3,August,17,Traffic
2024,Qtr 3,August,17,4039,Significantly Delayed,25,1495517558,4.82,2024,Qtr 3,August,17,Traffic
2024,Qtr 3,August,17,162287,Slightly Delayed,17,14779281732,4.55,2024,Qtr 3,August,17,Traffic
2024,Qtr 3,August,18,122308,On Time,-7,17370156455,9.23,2024,Qtr 3,August,18,""
2024,Qtr 3,August,18,197703,On Time,8,12057271236,4.08,2024,Qtr 3,August,18,Traffic
2024,Qtr 3,August,19,166147,On Time,-8,7875755904,4.15,2024,Qtr 3,August,19,""
2024,Qtr 3,August,19,114717,On Time,8,20083254904,6.91,2024,Qtr 3,August,19,Traffic
2024,Qtr 3,August,19,71496,Significantly Delayed,23,2254923956,0.52,2024,Qtr 3,August,19,Traffic
2024,Qtr 3,August,19,115291,Slightly Delayed,19,6253438200,5.63,2024,Qtr 3,August,19,Traffic
2024,Qtr 3,August,20,130862,On Time,-9,18723087180,10.87,2024,Qtr 3,August,20,""
2024,Qtr 3,August,20,79353,On Time,6,5315511243,9.63,2024,Qtr 3,August,20,Traffic
2024,Qtr 3,August,20,4642,Slightly Delayed,8,9741958794,1.52,2024,Qtr 3,August,20,Traffic
2024,Qtr 3,August,21,113891,On Time,-2,13776073354,6.22,2024,Qtr 3,August,21,""
2024,Qtr 3,August,21,39635,On Time,5,2679244309,5.81,2024,Qtr 3,August,21,Traffic
2024,Qtr 3,August,21,153107,Slightly Delayed,27,15373082303,9.14,2024,Qtr 3,August,21,Traffic
2024,Qtr 3,August,22,27064,On Time,-1,3079758919,0.68,2024,Qtr 3,August,22,""
2024,Qtr 3,August,22,176938,On Time,9,14100113094,7.48,2024,Qtr 3,August,22,Traffic
2024,Qtr 3,August,22,44100,Slightly Delayed,6,9193945481,3.22,2024,Qtr 3,August,22,Traffic
2024,Qtr 3,August,23,111962,On Time,-5,5809594480,7.4,2024,Qtr 3,August,23,""
2024,Qtr 3,August,23,256273,On Time,8,12420085161,7.12,2024,Qtr 3,August,23,Traffic
2024,Qtr 3,August,23,189415,Slightly Delayed,45,16907636500,12.75,2024,Qtr 3,August,23,Traffic
2024,Qtr 3,August,24,44610,On Time,-5,9442939134,0.71,2024,Qtr 3,August,24,""
2024,Qtr 3,August,24,53830,On Time,5,8162867215,2.71,2024,Qtr 3,August,24,Traffic
2024,Qtr 3,August,24,13336,Significantly Delayed,29,7166787473,0.73,2024,Qtr 3,August,24,Traffic
2024,Qtr 3,August,24,132181,Slightly Delayed,29,19171012694,5.66,2024,Qtr 3,August,24,Traffic
2024,Qtr 3,August,25,135688,On Time,-8,11146860194,6.72,2024,Qtr 3,August,25,""
2024,Qtr 3,August,25,238329,On Time,17,27180746017,16.28,2024,Qtr 3,August,25,Traffic
2024,Qtr 3,August,25,140322,Significantly Delayed,34,5760979751,5.12,2024,Qtr 3,August,25,Traffic
2024,Qtr 3,August,26,30422,On Time,5,7155177625,3.68,2024,Qtr 3,August,25,Traffic
2024,Qtr 3,August,26,223499,On Time,-9,16311326695,5.43,2024,Qtr 3,August,26,""
2024,Qtr 3,August,26,63804,On Time,4,4473653758,4.12,2024,Qtr 3,August,26,Traffic
2024,Qtr 3,August,26,241167,Slightly Delayed,38,26097229718,7.71,2024,Qtr 3,August,26,Traffic
2024,Qtr 3,August,27,414303,On Time,-22,30955781287,21.59,2024,Qtr 3,August,27,""
2024,Qtr 3,August,27,130220,On Time,13,29301537746,13.28,2024,Qtr 3,August,27,Traffic
2024,Qtr 3,August,27,68342,Significantly Delayed,48,8705589274,7.79,2024,Qtr 3,August,27,Traffic
2024,Qtr 3,August,27,10844,Slightly Delayed,10,9945458771,4.17,2024,Qtr 3,August,27,Traffic
2024,Qtr 3,August,28,285424,On Time,-10,14558088117,8.43,2024,Qtr 3,August,28,""
2024,Qtr 3,August,28,47202,On Time,5,6948607495,2,2024,Qtr 3,August,28,Traffic
2024,Qtr 3,August,28,37598,Significantly Delayed,27,3817617199,4.38,2024,Qtr 3,August,28,Traffic
2024,Qtr 3,August,28,29959,Slightly Delayed,7,6844277478,4.59,2024,Qtr 3,August,28,Traffic
2024,Qtr 3,August,29,202979,On Time,-9,11046437664,4.79,2024,Qtr 3,August,29,""
2024,Qtr 3,August,29,60030,On Time,4,8341286014,3.84,2024,Qtr 3,August,29,Traffic
2024,Qtr 3,August,29,105368,Slightly Delayed,19,5527949942,3.74,2024,Qtr 3,August,29,Traffic
2024,Qtr 3,August,30,90183,On Time,-2,14800788172,8.08,2024,Qtr 3,August,30,""
2024,Qtr 3,August,30,99457,On Time,4,17048141417,9.77,2024,Qtr 3,August,30,Traffic
2024,Qtr 3,August,30,211882,Slightly Delayed,30,11533206315,9.41,2024,Qtr 3,August,30,Traffic
2024,Qtr 3,August,31,157914,On Time,-7,20307034126,7.85,2024,Qtr 3,August,31,""
2024,Qtr 3,August,31,111198,On Time,5,10731592497,1.28,2024,Qtr 3,August,31,Traffic
2024,Qtr 3,August,31,6565,Significantly Delayed,16,3367452972,3.62,2024,Qtr 3,August,31,Traffic
2024,Qtr 3,August,31,193834,Slightly Delayed,35,12419008722,6.87,2024,Qtr 3,August,31,Traffic
2024,Qtr 3,September,1,182760,On Time,-6,15452257174,9.01,2024,Qtr 3,September,1,""
2024,Qtr 3,September,1,72611,Slightly Delayed,7,2278004109,0.76,2024,Qtr 3,September,1,Traffic
2024,Qtr 3,September,2,199012,On Time,-14,30684054402,8.65,2024,Qtr 3,September,2,""
2024,Qtr 3,September,2,8874,On Time,2,8273236145,3.75,2024,Qtr 3,September,2,Traffic
2024,Qtr 3,September,2,36251,Significantly Delayed,21,1479730711,4.51,2024,Qtr 3,September,2,Traffic
2024,Qtr 3,September,2,100356,Slightly Delayed,13,6304571714,4.59,2024,Qtr 3,September,2,Traffic
2024,Qtr 3,September,3,143470,On Time,-5,9249474915,12.64,2024,Qtr 3,September,3,""
2024,Qtr 3,September,3,72847,On Time,2,9568227963,4.67,2024,Qtr 3,September,3,Traffic
2024,Qtr 3,September,3,107729,Slightly Delayed,25,17676242476,4.84,2024,Qtr 3,September,3,Traffic
2024,Qtr 3,September,4,165951,On Time,-12,12307486479,5.7,2024,Qtr 3,September,4,""
2024,Qtr 3,September,4,270928,On Time,11,20129101743,4.86,2024,Qtr 3,September,4,Traffic
2024,Qtr 3,September,4,144124,Significantly Delayed,40,11339466398,8.95,2024,Qtr 3,September,4,Traffic
2024,Qtr 3,September,5,63154,On Time,-1,3538455450,2.89,2024,Qtr 3,September,5,""
2024,Qtr 3,September,5,84476,On Time,1,4741294126,1.18,2024,Qtr 3,September,5,Traffic
2024,Qtr 3,September,5,88703,Significantly Delayed,19,7292898570,4.4,2024,Qtr 3,September,5,Traffic
2024,Qtr 3,September,5,11048,Slightly Delayed,12,8508253527,2.64,2024,Qtr 3,September,5,Traffic
2024,Qtr 3,September,6,182403,On Time,15,25202297219,11.52,2024,Qtr 3,September,6,Traffic
2024,Qtr 3,September,6,45259,Slightly Delayed,9,6331483812,0.54,2024,Qtr 3,September,6,Traffic
2024,Qtr 3,September,7,92524,On Time,-3,2907989224,6.37,2024,Qtr 3,September,7,""
2024,Qtr 3,September,7,253028,On Time,4,27084358282,7.61,2024,Qtr 3,September,7,Traffic
2024,Qtr 3,September,7,137086,Significantly Delayed,50,16753757018,2.25,2024,Qtr 3,September,7,Traffic
2024,Qtr 3,September,8,183546,On Time,-6,18900526241,5.92,2024,Qtr 3,September,8,""
2024,Qtr 3,September,8,204971,On Time,13,17405249580,11.52,2024,Qtr 3,September,8,Traffic
2024,Qtr 3,September,8,86464,Significantly Delayed,45,1800594409,5.82,2024,Qtr 3,September,8,Traffic
2024,Qtr 3,September,8,85241,Slightly Delayed,13,1001900652,0.53,2024,Qtr 3,September,8,Traffic
2024,Qtr 3,September,9,157915,On Time,-8,7299226115,9.34,2024,Qtr 3,September,9,""
2024,Qtr 3,September,9,209580,On Time,17,19035794635,10.85,2024,Qtr 3,September,9,Traffic
2024,Qtr 3,September,9,83049,Significantly Delayed,23,2405929115,2.23,2024,Qtr 3,September,9,Traffic
2024,Qtr 3,September,9,80521,Slightly Delayed,29,12580544079,6.18,2024,Qtr 3,September,9,Traffic
2024,Qtr 3,September,10,64637,On Time,2,1602396548,1.2,2024,Qtr 3,September,9,Traffic
2024,Qtr 3,September,10,260812,On Time,-6,23283783503,15.07,2024,Qtr 3,September,10,""
2024,Qtr 3,September,10,39690,On Time,3,6779895105,1.69,2024,Qtr 3,September,10,Traffic
2024,Qtr 3,September,10,51181,Significantly Delayed,19,3890111511,3.55,2024,Qtr 3,September,9,Traffic
2024,Qtr 3,September,10,135437,Significantly Delayed,51,18185857163,7.85,2024,Qtr 3,September,10,Traffic
2024,Qtr 3,September,10,342011,Slightly Delayed,56,27533492588,15.47,2024,Qtr 3,September,10,Traffic
2024,Qtr 3,September,11,61949,On Time,-3,11221195320,5.14,2024,Qtr 3,September,11,""
2024,Qtr 3,September,11,163404,On Time,8,9429740275,6.3,2024,Qtr 3,September,11,Traffic
2024,Qtr 3,September,11,195911,Slightly Delayed,33,18777391121,5.57,2024,Qtr 3,September,11,Traffic
2024,Qtr 3,September,12,190578,On Time,-8,20387095930,9.94,2024,Qtr 3,September,12,""
2024,Qtr 3,September,12,196115,On Time,9,27623204453,13.04,2024,Qtr 3,September,12,Traffic
2024,Qtr 3,September,12,117602,Slightly Delayed,21,7767858481,8.47,2024,Qtr 3,September,12,Traffic
2024,Qtr 3,September,13,125551,On Time,-5,14527428248,9.03,2024,Qtr 3,September,13,""
2024,Qtr 3,September,13,107014,On Time,4,13664267123,5.51,2024,Qtr 3,September,13,Traffic
2024,Qtr 3,September,13,42724,Slightly Delayed,13,1124359689,4.52,2024,Qtr 3,September,13,Traffic
2024,Qtr 3,September,14,46405,On Time,-3,12963805899,2.03,2024,Qtr 3,September,14,""
2024,Qtr 3,September,14,171270,On Time,11,12649359347,7.75,2024,Qtr 3,September,14,Traffic
2024,Qtr 3,September,14,83636,Significantly Delayed,26,8126970833,1.13,2024,Qtr 3,September,14,Traffic
2024,Qtr 3,September,14,143470,Slightly Delayed,26,3263801199,6.87,2024,Qtr 3,September,14,Traffic
2024,Qtr 3,September,15,86164,On Time,-7,14461361771,4.73,2024,Qtr 3,September,15,""
2024,Qtr 3,September,15,24856,On Time,3,8096169523,4.87,2024,Qtr 3,September,15,Traffic
2024,Qtr 3,September,15,143944,Slightly Delayed,20,8873899420,3.49,2024,Qtr 3,September,15,Traffic
2024,Qtr 3,September,16,26672,On Time,-4,2215235447,3.74,2024,Qtr 3,September,16,""
2024,Qtr 3,September,16,154527,On Time,6,14727775075,11.14,2024,Qtr 3,September,16,Traffic
2024,Qtr 3,September,16,383206,Slightly Delayed,47,12883775491,16.23,2024,Qtr 3,September,16,Traffic
2024,Qtr 3,September,17,21289,On Time,-4,13046752291,2.75,2024,Qtr 3,September,17,""
2024,Qtr 3,September,17,260561,On Time,13,15740862849,6.67,2024,Qtr 3,September,17,Traffic
2024,Qtr 3,September,17,126159,Slightly Delayed,35,17347320434,4.98,2024,Qtr 3,September,17,Traffic
2024,Qtr 3,September,18,209746,On Time,-9,11008742486,11.22,2024,Qtr 3,September,18,""
2024,Qtr 3,September,18,230388,On Time,16,27133128459,15.12,2024,Qtr 3,September,18,Traffic
2024,Qtr 3,September,18,63460,Slightly Delayed,13,5387395051,3.76,2024,Qtr 3,September,18,Traffic
2024,Qtr 3,September,19,35635,On Time,-2,523916986,0.89,2024,Qtr 3,September,19,""
2024,Qtr 3,September,19,113580,On Time,6,11956188457,2.97,2024,Qtr 3,September,19,Traffic
2024,Qtr 3,September,19,87446,Slightly Delayed,8,3604982656,3.17,2024,Qtr 3,September,19,Traffic
2024,Qtr 3,September,20,96919,On Time,-6,11999248551,4.23,2024,Qtr 3,September,20,""
2024,Qtr 3,September,20,52779,On Time,4,13614947247,2.71,2024,Qtr 3,September,20,Traffic
2024,Qtr 3,September,20,176359,Slightly Delayed,35,18263990360,8.87,2024,Qtr 3,September,20,Traffic
2024,Qtr 3,September,21,223006,On Time,-7,17810774846,9.96,2024,Qtr 3,September,21,""
2024,Qtr 3,September,21,95487,On Time,14,11451882363,3.6,2024,Qtr 3,September,21,Traffic
2024,Qtr 3,September,21,31783,Significantly Delayed,28,5012271549,2.59,2024,Qtr 3,September,21,Traffic
2024,Qtr 3,September,21,191089,Slightly Delayed,36,22842842753,11.63,2024,Qtr 3,September,21,Traffic
2024,Qtr 3,September,22,123758,On Time,7,17863020318,6.93,2024,Qtr 3,September,22,Traffic
2024,Qtr 3,September,22,37774,Significantly Delayed,18,5506634472,3.52,2024,Qtr 3,September,22,Traffic
2024,Qtr 3,September,23,127324,On Time,-2,15982397490,4.74,2024,Qtr 3,September,23,""
2024,Qtr 3,September,23,128242,On Time,19,21486033996,15.21,2024,Qtr 3,September,23,Traffic
2024,Qtr 3,September,23,27801,Significantly Delayed,18,347093563,3.88,2024,Qtr 3,September,23,Traffic
2024,Qtr 3,September,24,110074,On Time,-3,8034966294,5.89,2024,Qtr 3,September,24,""
2024,Qtr 3,September,24,14931,On Time,3,7729557529,0.89,2024,Qtr 3,September,24,Traffic
2024,Qtr 3,September,24,75426,Slightly Delayed,11,5023958886,0.74,2024,Qtr 3,September,24,Traffic
2024,Qtr 3,September,25,239793,On Time,-11,16895641374,19.66,2024,Qtr 3,September,25,""
2024,Qtr 3,September,25,120921,On Time,9,18140397348,8.38,2024,Qtr 3,September,25,Traffic
2024,Qtr 3,September,25,121498,Significantly Delayed,49,3591618109,1.95,2024,Qtr 3,September,25,Traffic
2024,Qtr 3,September,25,11031,Slightly Delayed,14,8247327365,3.86,2024,Qtr 3,September,25,Traffic
2024,Qtr 3,September,26,62737,On Time,-8,6500444830,6.25,2024,Qtr 3,September,26,""
2024,Qtr 3,September,26,90811,On Time,9,14477203731,6.88,2024,Qtr 3,September,26,Traffic
2024,Qtr 3,September,26,117383,Significantly Delayed,42,11273132426,4.91,2024,Qtr 3,September,26,Traffic
2024,Qtr 3,September,26,56418,Slightly Delayed,21,12945711323,1.83,2024,Qtr 3,September,26,Traffic
2024,Qtr 3,September,27,58978,On Time,-4,7484465509,2.84,2024,Qtr 3,September,27,""
2024,Qtr 3,September,27,39288,On Time,6,10506549147,6.28,2024,Qtr 3,September,27,Traffic
2024,Qtr 3,September,27,249943,Significantly Delayed,76,16862111637,11.11,2024,Qtr 3,September,27,Traffic
2024,Qtr 3,September,27,94066,Slightly Delayed,34,17522811810,6.06,2024,Qtr 3,September,27,Traffic
2024,Qtr 3,September,28,446244,On Time,-15,40368639996,18.7,2024,Qtr 3,September,28,""
2024,Qtr 3,September,28,110192,On Time,15,17363831174,10.79,2024,Qtr 3,September,28,Traffic
2024,Qtr 3,September,29,206759,On Time,-12,27966497382,16.15,2024,Qtr 3,September,29,""
2024,Qtr 3,September,29,139059,On Time,8,4849868824,5.94,2024,Qtr 3,September,29,Traffic
2024,Qtr 3,September,29,79590,Significantly Delayed,51,6038475201,6.72,2024,Qtr 3,September,29,Traffic
